# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/9/2013,6:18:32 AM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-656550413,16,52,0,No,No,Yes,11926, 4, 1, 0, 1, 6, 16, 2, 0, 0, 0, 3, 1, 0, 1, 1, 1, 11, 6, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,-238227947,23,51,0,No,No,Yes,9980, 3, 1, 1, 0, 4, 16, 3, 0, 0, 0, 6, 5, 1, 1, 1, 1, 11, 6, 3, 0, 2, 1, 4, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,1123571046,23,64,0,No,No,No,50000, 4, 1, 0, 1, 7, 16, 4, 0, 0, 1, 4, 5, 0, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,909530984,17,60,0,No,No,No,50000, 4, 1, 1, 1, 0, 16, 4, 0, 0, 1, 1, 1, 7, 0, 0, 1, 5, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,1752034691,28,64,0,No,No,Yes,11487, 5, 1, 0, 1, 1, 16, 3, 0, 0, 0, 7, 7, 7, 1, 0, 1, 11, 15, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,-1289945405,16,65,0,No,No,Yes,16312, 5, 1, 0, 0, 3, 16, 3, 0, 0, 0, 1, 1, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,-2076653080,34,58,0,No,No,No,50000, 4, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 7, 3, 1, 1, 1, 11, 10, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,602276773,31,68,0,No,No,No,50000, 6, 1, 2, 1, 5, 16, 4, 0, 0, 1, 3, 7, 7, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,1752849132,14,55,0,No,No,Yes,9295, 6, 1, 0, 1, 2, 16, 2, 0, 0, 0, 2, 3, 3, 1, 0, 0, 10, 8, 3, 0, 2, 0, 4, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,-1665684531,19,65,0,No,No,Yes,13507, 4, 1, 2, 0, 0, 16, 0, 0, 0, 1, 6, 7, 2, 0, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,-1818841739,37,56,0,No,No,No,21471, 6, 1, 0, 1, 7, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 1, 9, 10, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,-258685653,17,68,0,No,No,Yes,10039, 6, 1, 0, 0, 0, 16, 2, 0, 0, 0, 1, 7, 4, 1, 1, 1, 11, 14, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,297305967,12,63,0,No,No,Yes,10840, 3, 1, 0, 0, 1, 16, 3, 0, 0, 0, 0, 0, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,1777767470,31,65,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 0, 2, 7, 6, 1, 1, 0, 9, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-590952443,37,50,0,No,No,No,14341, 2, 1, 1, 1, 7, 16, 4, 0, 0, 0, 7, 7, 7, 1, 1, 1, 7, 8, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,813396696,30,66,0,No,No,No,50000, 4, 1, 1, 1, 7, 16, 4, 0, 0, 1, 4, 7, 2, 1, 1, 1, 11, 15, 3, 1, 2, 2, 4, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,-965665716,22,66,0,No,No,No,50000, 5, 1, 0, 1, 7, 16, 4, 0, 0, 0, 2, 2, 5, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-567591771,14,52,0,No,No,Yes,9626, 6, 1, 0, 1, 0, 16, 3, 0, 0, 0, 0, 7, 0, 1, 1, 1, 9, 6, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,1960657393,23,63,0,No,No,Yes,10463, 6, 1, 2, 1, 1, 16, 2, 0, 0, 0, 6, 2, 7, 1, 0, 1, 11, 15, 3, 1, 2, 0, 4, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,931295277,32,49,0,No,No,No,50000, 5, 1, 2, 1, 5, 16, 4, 0, 0, 1, 7, 7, 2, 1, 1, 1, 11, 4, 3, 0, 1, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-1790409565,31,46,0,No,No,No,50000, 5, 1, 2, 1, 6, 16, 4, 0, 0, 1, 6, 7, 1, 1, 1, 1, 8, 0, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,-1142563921,33,64,0,No,No,No,50000, 5, 1, 2, 1, 6, 16, 4, 0, 0, 1, 7, 7, 2, 1, 1, 1, 11, 12, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,792723455,29,62,0,No,No,No,50000, 5, 1, 0, 1, 5, 16, 4, 0, 0, 0, 5, 6, 7, 0, 0, 1, 8, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,-1535634091,17,61,0,No,No,Yes,13670, 5, 1, 1, 1, 0, 16, 3, 0, 0, 1, 3, 5, 3, 0, 0, 0, 9, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,-1799390984,35,48,0,No,No,No,50000, 6, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 3, 1, 1, 1, 8, 1, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/9/2013,2:47:38 PM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 23.885714, 59.857143, 0.000000, 0.000000, 0.000000, 0.457143, 30713.571429, 30713.571429, 
Std Errors, , 1.406331, 1.122829, 0.000000, 0.000000, 0.000000, 0.085434, 3235.479490, 3235.479490, 
# Output Ends
