# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/9/2013, 10:02:06 AM
RandSeed= 568798560
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
78
6,15221,2952,141,IED,2,2,0,Default State,62,15,Bradley M2A3,Secondary,2,15219,2208,1
12,15285,2803,154,Bradley_Infantry,5,1,0,Shot At State (Pri),27,6,Red_Inf_Squad,Primary,2,15505,2976,2
28,15936,3463,163,Red_Inf_Squad,6,2,4,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15516,2625,1
21,15965,3517,164,Red_Inf_Squad,6,2,4,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15526,2645,1
30,14953,3803,168,Red_Inf_Squad,6,2,6,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15294,2962,1
31,14784,3215,171,Red_Inf_Squad,6,2,0,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15295,2993,1
22,14925,3189,175,Red_Inf_Squad,6,2,5,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15260,3010,1
23,14877,3909,183,Red_Inf_Squad,6,2,6,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15268,3090,1
19,15540,3278,190,Red_Inf_Squad,6,2,2,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,19780,1794,1
29,14944,3277,195,Red_Inf_Squad,6,2,5,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15607,2791,1
27,15504,2975,200,Red_Inf_Squad,6,2,3,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15611,2192,1
93,14164,3147,203,Red_60mm_mortar,19,2,0,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15272,3171,1
17,14303,3247,219,Red_Inf_Squad,6,2,0,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15275,3170,1
14,15244,2886,224,Bradley_Infantry,5,1,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,2,27709,750,1
20,16049,3039,230,Red_Inf_Squad,6,2,3,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15266,3170,1
92,14085,3127,236,Red_60mm_mortar,19,2,0,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15266,3170,1
13,15229,2965,263,Bradley_Infantry,5,1,0,Shot At State (Pri),26,6,Red_Inf_Squad,Primary,2,15543,3274,2
26,15543,3273,287,Red_Inf_Squad,6,2,2,Shot At State (Pri),48,12,Bradley_Infantry,Primary,1,15595,2943,1
91,14166,3161,298,Red_60mm_mortar,19,2,0,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15424,2979,1
24,14059,3210,434,Red_Inf_Squad,6,2,0,Shot At State (Pri),50,12,Bradley_Infantry,Primary,1,15235,3001,1
25,13757,3117,492,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,18102,2268,1
32,13964,3104,593,Red_Inf_Squad,6,2,1,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15152,3458,1
18,13702,3078,812,Red_Inf_Squad,6,2,1,Shot At State (Pri),50,12,Bradley_Infantry,Primary,1,14616,3051,1
34,13638,14965,3182,M1A2 Abrams Sep,7,1,0,Default State,96,21,Red_Milan,Primary,1,12526,17497,2
95,12239,17495,3218,Red_Milan,21,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,12715,14022,1
36,13660,15375,3240,M1A2 Abrams Sep,7,1,0,Default State,96,21,Red_Milan,Primary,1,12526,17497,2
1,15155,25692,3303,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27709,750,1
96,12526,17497,3482,Red_Milan,21,2,0,Shot At State (Pri),35,7,M1A2 Abrams Sep,Primary,1,13479,16537,1
4,15178,25679,3625,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27709,750,1
73,15636,25503,3661,Red_Inf_Squad,17,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
3,15164,25772,3688,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27709,750,1
0,14931,25751,3993,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,14425,23088,1
2,15055,25664,4013,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,14041,20936,1
99,12030,29662,4585,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,14002,22647,1
101,11973,30222,4639,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,12946,23215,1
68,13906,26129,4692,Red_Inf_Squad,17,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
100,12210,30233,4700,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,13797,23510,1
82,14007,30779,4739,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
80,14243,30782,4766,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
102,11899,29016,4855,T-90M,23,2,0,Squad Taken Shot State (Pri),7,3,AH64D_AttHeli,Primary,2,13497,24666,1
74,14687,26187,4869,Red_Inf_Squad,17,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13469,24770,1
97,10305,28197,4890,Red_SA18,22,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,10925,22673,1
78,14000,30844,4898,Red_Inf_Squad,18,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13398,24982,1
65,14060,26172,4916,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,10963,22870,1
111,16157,25353,5074,Red_Milan,26,2,1,Shot At State (Pri),61,14,Bradley M2A3,Primary,3,13929,24643,1
94,10943,28513,5217,Red_M120mm_mortar,20,2,0,Taken Shot State (Pri),8,3,AH64D_AttHeli,Primary,2,11621,24811,1
61,13806,24731,5332,Bradley M2A3,14,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16322,25398,2
110,16322,25398,5423,Red_Milan,26,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,12468,25080,1
72,14833,26253,5516,Red_Inf_Squad,17,2,1,Shot At State (Pri),51,12,Bradley_Infantry,Primary,1,14342,25256,1
67,14822,26341,5568,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,12315,25032,1
98,10330,28071,6284,Red_SA18,22,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,11033,25320,1
109,14319,29869,6628,Red_Milan,26,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,11608,25404,1
108,14315,29862,6628,Red_Milan,26,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,11608,25404,1
64,13275,26190,6944,Red_Inf_Squad,17,2,1,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,13925,25532,1
70,15538,26214,7341,Red_Inf_Squad,17,2,0,Shot At State (Pri),52,12,Bradley_Infantry,Primary,1,15064,26341,1
71,15761,25833,7346,Red_Inf_Squad,17,2,0,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,14887,26212,1
49,15050,26334,7349,Bradley_Infantry,12,1,0,Shot At State (Pri),66,17,Red_Inf_Squad,Primary,1,15627,26113,2
69,15610,25548,7353,Red_Inf_Squad,17,2,0,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,14888,26211,1
66,15625,26114,7357,Red_Inf_Squad,17,2,0,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,14889,26210,1
107,15628,31722,8026,Red_AGS30_Squad,25,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
105,15427,31762,8216,Red_AGS30_Squad,25,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
87,14547,31177,8353,Red_Inf_Squad,18,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
77,14615,31284,8387,Red_Inf_Squad,18,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15160,30232,1
83,14520,31366,8408,Red_Inf_Squad,18,2,0,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15193,30356,1
85,14511,31080,8430,Red_Inf_Squad,18,2,0,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15176,30397,1
75,14555,31151,8507,Red_Inf_Squad,18,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
81,14649,31622,8555,Red_Inf_Squad,18,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
76,14480,30810,8780,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27709,750,1
89,14567,31525,8884,Red_Inf_Squad,18,2,0,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,14905,30789,1
90,13779,30853,9052,Red_Inf_Squad,18,2,1,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,14738,31047,1
79,14555,31592,9070,Red_Inf_Squad,18,2,0,Shot At State (Pri),54,13,Bradley_Infantry,Primary,1,14810,30678,1
84,13536,30950,9146,Red_Inf_Squad,18,2,1,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,14715,31086,1
86,13678,30891,9200,Red_Inf_Squad,18,2,1,Shot At State (Pri),58,13,Bradley_Infantry,Primary,1,14561,30634,1
88,13193,30814,11241,Red_Inf_Squad,18,2,1,Shot At State (Pri),63,16,Bradley M2A3,Primary,1,13689,31127,1
54,14276,31614,11347,Bradley_Infantry,13,1,0,Shot At State (Pri),104,25,Red_AGS30_Squad,Primary,1,15110,32429,2
53,14743,32126,14205,Bradley_Infantry,12,1,0,Shot At State (Pri),106,25,Red_AGS30_Squad,Primary,1,15106,32123,2
52,14920,32070,14388,Bradley_Infantry,12,1,0,Shot At State (Pri),106,25,Red_AGS30_Squad,Primary,1,15106,32123,2
51,14886,32047,14848,Bradley_Infantry,12,1,0,Shot At State (Pri),106,25,Red_AGS30_Squad,Primary,2,15106,32123,2
# Run End
