# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 9:43:41 PM
RandSeed= 1843954862
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
55
92,14336,3159,98,Red_60mm_mortar,19,2,0,Shot At State (Pri),9,4,Bradley M2A3,Primary,3,14849,1267,1
6,15221,2952,120,IED,2,2,0,Default State,38,9,M109A6 155mm,Primary,2,27877,615,1
91,14191,3154,217,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
17,14356,3183,232,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
27,15875,3022,280,Red_Inf_Squad,6,2,3,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,16632,2104,1
28,15677,3528,288,Red_Inf_Squad,6,2,4,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
31,14615,3236,303,Red_Inf_Squad,6,2,0,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,15150,2353,1
20,15645,2989,415,Red_Inf_Squad,6,2,3,Shot At State (Pri),61,14,Bradley M2A3,Primary,3,15392,2230,1
21,15918,3516,454,Red_Inf_Squad,6,2,4,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,18500,2242,1
26,15545,3273,519,Red_Inf_Squad,6,2,2,Shot At State (Pri),48,12,Bradley_Infantry,Primary,4,15219,2379,1
93,14103,3098,519,Red_60mm_mortar,19,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,17244,2168,1
22,14963,3190,521,Red_Inf_Squad,6,2,5,Shot At State (Pri),45,11,Bradley_Infantry,Primary,4,15664,3008,1
30,14931,3517,544,Red_Inf_Squad,6,2,6,Shot At State (Pri),46,11,Bradley_Infantry,Primary,1,15625,3041,1
19,15537,3276,550,Red_Inf_Squad,6,2,2,Shot At State (Pri),40,11,Bradley_Infantry,Primary,1,15588,3058,1
29,14958,3349,588,Red_Inf_Squad,6,2,5,Shot At State (Pri),61,14,Bradley M2A3,Primary,1,15427,3111,1
23,14888,3808,701,Red_Inf_Squad,6,2,6,Shot At State (Pri),49,12,Bradley_Infantry,Primary,4,14997,2724,1
24,14756,3223,739,Red_Inf_Squad,6,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,15716,2432,1
18,13773,3086,855,Red_Inf_Squad,6,2,1,Shot At State (Pri),9,4,Bradley M2A3,Primary,3,14720,1568,1
25,13633,3141,1071,Red_Inf_Squad,6,2,1,Shot At State (Pri),62,15,Bradley M2A3,Primary,3,14830,2213,1
51,14270,3037,1193,Bradley_Infantry,12,1,0,Shot At State (Pri),32,6,Red_Inf_Squad,Primary,1,13648,3052,2
32,13656,3051,1416,Red_Inf_Squad,6,2,1,Shot At State (Pri),53,12,Bradley_Infantry,Primary,1,14563,3099,1
2,14976,25731,2698,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27877,615,1
110,16108,25354,3542,Red_Milan,26,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
111,16041,25386,3557,Red_Milan,26,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
96,12558,17571,3707,Red_Milan,21,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,14054,17830,1
95,12493,17504,3835,Red_Milan,21,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
0,15063,25606,3869,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,13840,19046,1
5,15115,25773,4144,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,13351,20786,1
102,10887,30887,4529,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,11113,24435,1
100,11490,31111,4592,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,12309,25625,1
3,14937,25675,4610,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,3,11165,25056,1
1,15168,25461,4709,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,12442,23044,1
98,9987,28319,4874,Red_SA18,22,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
97,10320,27910,5776,Red_SA18,22,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
69,14016,26209,6011,Red_Inf_Squad,17,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
88,13181,30721,8976,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
108,14276,29848,9005,Red_Milan,26,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
39,14201,30618,9041,RQ11 Raven,10,1,0,Shot At State (Pri),76,18,Red_Inf_Squad,Primary,1,14007,30957,2
101,11275,29217,9146,T-90M,23,2,0,Default State,38,9,M109A6 155mm,Primary,2,27877,615,1
99,11387,28752,10751,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,12560,21589,1
72,13342,26231,11348,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,13987,21693,1
71,14748,26304,11372,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,14002,21567,1
74,13851,26140,11417,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,13974,21570,1
65,14021,26302,11542,Red_Inf_Squad,17,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
67,13727,26047,11731,Red_Inf_Squad,17,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13603,21072,1
64,13735,26166,11872,Red_Inf_Squad,17,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
109,14363,29817,18507,Red_Milan,26,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
79,14553,31194,18854,Red_Inf_Squad,18,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,2,15212,31419,1
75,14500,31595,19006,Red_Inf_Squad,18,2,0,Shot At State (Pri),34,7,M1A2 Abrams Sep,Primary,1,15081,31728,1
77,14640,31455,19049,Red_Inf_Squad,18,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27877,615,1
81,14559,31175,19145,Red_Inf_Squad,18,2,0,Shot At State (Sec),34,7,M1A2 Abrams Sep,Secondary,2,15039,31688,1
105,15212,31679,19285,Red_AGS30_Squad,25,2,1,Shot At State (Pri),36,7,M1A2 Abrams Sep,Primary,1,15090,31535,1
87,14528,31219,19452,Red_Inf_Squad,18,2,0,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,15222,31535,1
83,14551,31336,19586,Red_Inf_Squad,18,2,0,Shot At State (Pri),36,7,M1A2 Abrams Sep,Primary,1,14963,31422,1
85,14572,31168,19748,Red_Inf_Squad,18,2,0,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,15102,31433,1
# Run End
