# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/9/2013,6:18:28 AM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
25,917720722,34,49,0,No,No,No,50000, 5, 1, 2, 1, 2, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 1, 8, 3, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,-1124860402,23,50,0,No,No,Yes,9197, 5, 1, 1, 1, 0, 16, 3, 0, 0, 0, 1, 7, 7, 1, 1, 1, 7, 7, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,-385325543,36,55,0,No,No,No,50000, 5, 1, 1, 1, 7, 16, 4, 0, 0, 1, 7, 7, 5, 1, 1, 1, 11, 5, 3, 1, 2, 2, 4, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,1333017025,11,64,0,No,No,Yes,22310, 6, 1, 2, 0, 4, 13, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,1210724051,19,66,0,No,No,Yes,13101, 5, 1, 0, 0, 2, 15, 3, 0, 0, 0, 4, 5, 3, 1, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,553509235,25,66,0,No,No,No,50000, 6, 1, 2, 0, 4, 16, 4, 0, 0, 0, 7, 2, 4, 1, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,11206494,15,63,0,No,No,No,50000, 5, 1, 2, 1, 0, 16, 4, 0, 0, 1, 1, 2, 3, 1, 0, 0, 9, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,784245115,21,64,0,No,No,No,50000, 4, 1, 1, 1, 7, 16, 4, 0, 0, 1, 0, 2, 5, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,2095571448,21,69,0,No,No,No,31045, 5, 1, 1, 0, 0, 16, 4, 0, 0, 0, 3, 7, 4, 1, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,1392849101,30,66,0,No,No,No,50000, 5, 1, 2, 0, 7, 16, 4, 0, 0, 0, 4, 7, 4, 1, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,2020409454,29,66,0,No,No,No,50000, 5, 1, 2, 1, 4, 16, 4, 0, 0, 1, 7, 2, 7, 1, 0, 0, 10, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/9/2013,2:49:59 PM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 23.400000, 62.228571, 0.000000, 0.000000, 0.000000, 0.400000, 31498.885714, 31498.885714, 
Std Errors, , 1.606813, 1.049278, 0.000000, 0.000000, 0.000000, 0.084017, 3011.646150, 3011.646150, 
# Output Ends
