# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/9/2013, 10:47:42 PM
RandSeed= 1079420595
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
86
92,14098,3112,113,Red_60mm_mortar,19,2,0,Shot At State (Pri),63,16,Bradley M2A3,Primary,3,15132,1419,1
6,15221,2952,122,IED,2,2,0,Default State,38,9,M109A6 155mm,Primary,2,28053,563,1
20,15678,2971,184,Red_Inf_Squad,6,2,3,Shot At State (Pri),61,14,Bradley M2A3,Primary,1,15481,2043,1
21,15568,3519,184,Red_Inf_Squad,6,2,4,Shot At State (Pri),35,7,M1A2 Abrams Sep,Primary,1,15373,2744,1
32,13904,3000,218,Red_Inf_Squad,6,2,1,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,15388,2371,1
19,15541,3276,219,Red_Inf_Squad,6,2,2,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15606,2284,1
17,14375,3256,234,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28053,563,1
18,14063,3023,241,Red_Inf_Squad,6,2,1,Shot At State (Pri),63,16,Bradley M2A3,Primary,3,14883,1569,1
31,14536,3225,244,Red_Inf_Squad,6,2,0,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15609,2501,1
28,15912,3463,253,Red_Inf_Squad,6,2,4,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15551,2628,1
26,15544,3278,265,Red_Inf_Squad,6,2,2,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15516,2834,1
27,15791,3018,294,Red_Inf_Squad,6,2,3,Shot At State (Pri),46,11,Bradley_Infantry,Primary,1,15518,2872,1
23,14958,3682,295,Red_Inf_Squad,6,2,6,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15576,2852,1
24,14153,3260,303,Red_Inf_Squad,6,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,15561,2300,1
30,14922,3919,310,Red_Inf_Squad,6,2,6,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,16984,2607,1
22,14986,3287,326,Red_Inf_Squad,6,2,5,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15545,2911,1
29,14963,3215,357,Red_Inf_Squad,6,2,5,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15575,2959,1
91,14040,3156,366,Red_60mm_mortar,19,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,16532,2584,1
93,14301,3165,505,Red_60mm_mortar,19,2,0,Shot At State (Pri),41,11,Bradley_Infantry,Primary,1,14957,3133,1
43,14328,3013,939,Bradley_Infantry,11,1,0,Shot At State (Pri),25,6,Red_Inf_Squad,Primary,2,13851,3005,2
25,13855,3004,1060,Red_Inf_Squad,6,2,1,Shot At State (Pri),42,11,Bradley_Infantry,Primary,1,14116,3013,1
3,14906,25551,2878,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28053,563,1
0,15109,25747,3024,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28053,563,1
2,15124,25385,3084,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28053,563,1
1,15192,25775,3089,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28053,563,1
5,15141,25380,3183,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,3,14149,20572,1
111,16006,25399,3284,Red_Milan,26,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,14819,24091,1
110,16172,25387,3290,Red_Milan,26,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,14300,20791,1
4,14850,25415,3291,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,14822,24144,1
33,13665,16738,3299,M1A2 Abrams Sep,7,1,0,Default State,95,21,Red_Milan,Primary,1,12436,17490,2
10,13626,15935,3301,Bradley_Infantry,5,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12436,17490,2
11,13626,15935,3301,Bradley_Infantry,5,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12436,17490,2
12,13626,15935,3301,Bradley_Infantry,5,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12436,17490,2
13,13626,15935,3301,Bradley_Infantry,5,1,0,Default State,95,21,Red_Milan,Primary,1,12436,17490,2
14,13626,15935,3301,Bradley_Infantry,5,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12436,17490,2
15,13626,15935,3301,Bradley_Infantry,5,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12436,17490,2
16,13626,15935,3301,Bradley_Infantry,5,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12436,17490,2
9,13625,15962,3301,Bradley M2A3,4,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12436,17490,2
95,12436,17490,3404,Red_Milan,21,2,0,Shot At State (Pri),63,16,Bradley M2A3,Primary,1,13589,17454,1
96,12478,17537,3468,Red_Milan,21,2,0,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,13635,17748,1
99,11760,31741,3483,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,14954,24647,1
