# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: APGRNBRCG5RTKZK
# Run Started at 3/21/2013, 2:46:10 PM
RandSeed= -1123451784
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
80
6,15221,2952,46,IED,2,2,0,Default State,36,7,M1A2 Abrams Sep,Primary,1,14949,861,1
17,14214,3210,231,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28165,302,1
92,14098,3130,312,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28165,302,1
28,15632,3555,408,Red_Inf_Squad,6,2,4,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28165,302,1
31,14264,3159,437,Red_Inf_Squad,6,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,19395,2036,1
27,15988,3026,440,Red_Inf_Squad,6,2,3,Shot At State (Pri),40,11,Bradley_Infantry,Primary,1,15116,2210,1
46,15094,2336,480,Bradley_Infantry,11,1,0,Shot At State (Pri),91,19,Red_60mm_mortar,Primary,1,14227,3113,2
20,16016,3008,545,Red_Inf_Squad,6,2,3,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,18634,2080,1
19,15540,3276,568,Red_Inf_Squad,6,2,2,Shot At State (Pri),13,5,Bradley_Infantry,Primary,4,14926,2314,1
22,14948,3356,578,Red_Inf_Squad,6,2,5,Shot At State (Pri),36,7,M1A2 Abrams Sep,Primary,1,15349,2036,1
24,14634,3216,596,Red_Inf_Squad,6,2,0,Shot At State (Pri),16,5,Bradley_Infantry,Primary,1,15062,2285,1
32,14080,3080,604,Red_Inf_Squad,6,2,1,Shot At State (Pri),44,11,Bradley_Infantry,Primary,1,15079,2487,1
30,14902,3773,645,Red_Inf_Squad,6,2,6,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,17604,2138,1
91,14227,3113,668,Red_60mm_mortar,19,2,0,Shot At State (Pri),50,12,Bradley_Infantry,Primary,4,14929,2300,1
25,13632,3079,687,Red_Inf_Squad,6,2,1,Shot At State (Pri),62,15,Bradley M2A3,Primary,3,14883,2228,1
29,14925,3287,700,Red_Inf_Squad,6,2,5,Shot At State (Pri),40,11,Bradley_Infantry,Primary,4,14932,2721,1
23,14882,3830,722,Red_Inf_Squad,6,2,6,Shot At State (Pri),40,11,Bradley_Infantry,Primary,1,14899,2769,1
21,15978,3508,746,Red_Inf_Squad,6,2,4,Shot At State (Pri),47,12,Bradley_Infantry,Primary,4,14933,2618,1
18,14044,3135,765,Red_Inf_Squad,6,2,1,Shot At State (Pri),47,12,Bradley_Infantry,Primary,1,14897,2654,1
93,14285,3137,783,Red_60mm_mortar,19,2,0,Shot At State (Pri),11,5,Bradley_Infantry,Primary,1,14757,2693,1
26,15545,3277,787,Red_Inf_Squad,6,2,2,Shot At State (Pri),54,13,Bradley_Infantry,Primary,1,15248,2520,1
1,15133,25524,3349,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28165,302,1
0,14909,25571,3809,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28165,302,1
39,14155,30057,4552,RQ11 Raven,10,1,0,Default State,108,26,Red_Milan,Secondary,2,14347,29824,2
47,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
48,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
49,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
50,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
51,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
52,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
53,13352,14886,5610,Bradley_Infantry,12,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
62,13352,14886,5610,Bradley M2A3,15,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12283,17544,2
95,12556,17510,5920,Red_Milan,21,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,12335,15984,1
7,12368,17728,6111,AH64D_AttHeli,3,1,0,Injured State,96,21,Red_Milan,Primary,2,12283,17544,2
96,12283,17544,6127,Red_Milan,21,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,12567,16931,1
3,14939,25412,6283,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28165,302,1
35,14319,23084,6729,M1A2 Abrams Sep,7,1,0,Default State,111,26,Red_Milan,Primary,1,16008,25374,2
33,14481,24303,6809,M1A2 Abrams Sep,7,1,0,Default State,111,26,Red_Milan,Primary,1,16008,25374,2
101,11872,29565,6890,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,12604,23745,1
61,14194,25013,7034,Bradley M2A3,14,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16281,25389,2
100,11893,29490,7072,T-90M,23,2,0,Squad Taken Shot State (Pri),36,7,M1A2 Abrams Sep,Primary,1,13989,24150,1
99,12139,30170,7119,T-90M,23,2,0,Squad Taken Shot State (Pri),34,7,M1A2 Abrams Sep,Primary,1,14020,24507,1
73,14854,26190,7169,Red_Inf_Squad,17,2,1,Shot At State (Pri),63,16,Bradley M2A3,Primary,1,14165,25526,1
