# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/13/2013, 1:36:09 AM
RandSeed= -2094821009
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
74
89,14104,3068,123,Red_60mm_mortar,19,2,0,Shot At State (Pri),26,7,M1A2 Abrams Sep,Primary,1,15423,1870,1
6,15221,2952,142,IED,2,2,0,Default State,31,9,M109A6 155mm,Primary,2,28123,347,1
10,14108,3057,208,Red_Inf_Squad,6,2,1,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27635,897,1
23,14243,3259,214,Red_Inf_Squad,6,2,0,Shot At State (Pri),28,7,M1A2 Abrams Sep,Primary,1,15205,1714,1
91,14235,3113,223,Red_60mm_mortar,19,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28123,347,1
90,14186,3112,249,Red_60mm_mortar,19,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27635,897,1
9,14489,3153,288,Red_Inf_Squad,6,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27635,897,1
19,16066,3011,362,Red_Inf_Squad,6,2,3,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,15715,2913,1
57,15715,2915,371,Bradley_Infantry,13,1,0,Shot At State (Pri),18,6,Red_Inf_Squad,Primary,1,15543,3278,2
24,14045,3146,372,Red_Inf_Squad,6,2,1,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28123,347,1
15,14943,3689,395,Red_Inf_Squad,6,2,6,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,18281,2096,1
18,15543,3278,428,Red_Inf_Squad,6,2,2,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,15764,3009,1
12,16151,2983,429,Red_Inf_Squad,6,2,3,Shot At State (Pri),28,7,M1A2 Abrams Sep,Primary,1,15116,2002,1
11,15543,3281,490,Red_Inf_Squad,6,2,2,Shot At State (Pri),55,13,Bradley_Infantry,Primary,1,15580,3132,1
20,15829,3498,505,Red_Inf_Squad,6,2,4,Shot At State (Pri),58,13,Bradley_Infantry,Primary,1,15629,3084,1
13,15879,3546,573,Red_Inf_Squad,6,2,4,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,17998,2948,1
53,15401,3210,592,Bradley_Infantry,13,1,0,Shot At State (Pri),21,6,Red_Inf_Squad,Primary,1,14984,3357,2
22,14880,3571,594,Red_Inf_Squad,6,2,6,Shot At State (Pri),56,13,Bradley_Infantry,Primary,1,15373,3218,1
52,15331,3241,597,Bradley_Infantry,13,1,0,Shot At State (Sec),21,6,Red_Inf_Squad,Secondary,3,14984,3357,2
14,14922,3292,635,Red_Inf_Squad,6,2,5,Shot At State (Pri),59,14,Bradley M2A3,Primary,3,14932,1793,1
21,14985,3356,644,Red_Inf_Squad,6,2,5,Shot At State (Pri),61,16,Bradley M2A3,Primary,1,15695,3180,1
17,13832,3058,646,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,16487,2216,1
16,14089,3175,871,Red_Inf_Squad,6,2,0,Shot At State (Pri),46,12,Bradley_Infantry,Primary,1,14916,2838,1
0,15176,25676,2606,Minefield,1,2,0,Default State,32,9,M109A6 155mm,Primary,2,27635,897,1
4,15021,25691,2694,Minefield,1,2,0,Default State,32,9,M109A6 155mm,Primary,2,27635,897,1
2,15125,25527,2770,Minefield,1,2,0,Default State,32,9,M109A6 155mm,Primary,2,27635,897,1
3,15068,25718,2917,Minefield,1,2,0,Default State,31,9,M109A6 155mm,Primary,2,28123,347,1
108,16128,25352,3554,Red_Milan,26,2,1,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27503,851,1
97,11163,31010,3670,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,11971,24741,1
98,11417,31172,3684,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,12116,25757,1
93,12444,17612,3685,Red_Milan,21,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28123,347,1
100,10868,32008,3797,T-90M,23,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,11875,25713,1
68,14631,26338,3817,Red_Inf_Squad,17,2,1,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27503,851,1
7,10759,27044,3823,AH64D_AttHeli,3,1,0,Injured State,99,23,T-90M,Primary,1,11367,30989,2
99,11373,30682,3892,T-90M,23,2,0,Squad Taken Shot State (Pri),8,3,AH64D_AttHeli,Primary,2,11516,26133,1
84,13069,30762,4012,Red_Inf_Squad,18,2,1,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27635,897,1
95,10205,28110,4025,Red_SA18,22,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,11492,27157,1
94,12359,17552,4063,Red_Milan,21,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27503,851,1
96,10061,27934,4145,Red_SA18,22,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27635,897,1
74,13577,30840,4439,Red_Inf_Squad,18,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,12060,27237,1
76,13609,30836,4439,Red_Inf_Squad,18,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,12060,27237,1
46,13782,22278,4731,Bradley_Infantry,12,1,0,Shot At State (Pri),92,20,Red_M120mm_mortar,Primary,1,11074,28660,2
85,14539,31327,4882,Red_Inf_Squad,18,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,12525,27891,1
109,16097,25365,4894,Red_Milan,26,2,1,Shot At State (Pri),61,16,Bradley M2A3,Primary,3,14282,22818,1
92,11074,28660,5074,Red_M120mm_mortar,20,2,0,Taken Shot State (Pri),8,3,AH64D_AttHeli,Primary,1,12402,27825,1
103,15252,31643,5265,Red_AGS30_Squad,25,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,12532,27531,1
107,14136,29896,5558,Red_Milan,26,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,12053,29860,1
