# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/8/2013,10:03:27 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,1017611537,19,65,0,No,No,Yes,15773, 6, 1, 2, 1, 5, 15, 0, 0, 0, 0, 7, 1, 2, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,-1981700204,19,62,0,No,No,Yes,10712, 5, 1, 1, 1, 0, 16, 0, 0, 0, 0, 7, 7, 0, 1, 1, 1, 11, 15, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,-1504280549,27,52,0,No,No,Yes,15106, 6, 1, 2, 0, 3, 16, 1, 0, 0, 1, 7, 7, 3, 1, 1, 1, 4, 10, 3, 0, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,-670795204,23,63,0,No,No,Yes,16347, 4, 1, 2, 0, 5, 16, 1, 0, 0, 0, 3, 3, 7, 1, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,1416472437,23,64,0,No,No,Yes,21972, 5, 1, 2, 0, 2, 16, 0, 0, 0, 1, 4, 6, 7, 1, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,890578230,16,63,0,No,No,Yes,12931, 3, 1, 1, 0, 2, 16, 0, 0, 0, 0, 0, 3, 7, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,-759314630,29,62,0,No,No,Yes,14486, 3, 1, 2, 0, 7, 16, 0, 0, 0, 0, 7, 7, 4, 1, 1, 0, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,-1620936907,26,65,0,No,No,Yes,12323, 4, 1, 1, 1, 7, 16, 0, 0, 0, 0, 1, 7, 7, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,-1958571008,36,55,0,No,No,Yes,18755, 3, 1, 2, 1, 7, 16, 1, 0, 0, 1, 7, 7, 7, 1, 1, 1, 10, 7, 3, 1, 2, 1, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,-1399124342,20,54,0,No,No,Yes,16191, 5, 1, 2, 0, 0, 16, 0, 0, 0, 0, 1, 7, 7, 1, 1, 1, 9, 8, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,848764372,36,54,0,No,No,Yes,26301, 4, 1, 2, 1, 7, 16, 1, 0, 0, 1, 7, 7, 7, 1, 1, 1, 9, 8, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,1282417782,26,66,0,No,No,Yes,16711, 6, 1, 2, 1, 1, 16, 0, 0, 0, 0, 7, 7, 7, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-169119738,17,63,0,No,No,Yes,17621, 3, 1, 2, 1, 2, 16, 1, 0, 0, 0, 1, 3, 6, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,968924065,17,57,0,No,No,Yes,12611, 4, 1, 1, 1, 3, 15, 1, 0, 0, 0, 1, 0, 7, 1, 1, 1, 10, 12, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,189339758,19,64,0,No,No,Yes,23595, 4, 1, 2, 0, 5, 15, 0, 0, 0, 0, 2, 3, 6, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,637526266,16,69,0,No,No,No,15469, 5, 1, 1, 1, 7, 16, 0, 0, 0, 0, 4, 0, 1, 1, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,959499057,17,58,0,No,No,Yes,11843, 4, 1, 2, 1, 1, 16, 1, 0, 0, 0, 0, 7, 3, 1, 1, 0, 10, 10, 3, 1, 2, 0, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,2097458146,17,64,0,No,No,Yes,17879, 5, 1, 1, 0, 2, 15, 0, 0, 0, 0, 7, 5, 0, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,1785631805,24,59,0,No,No,Yes,13504, 5, 1, 2, 1, 7, 14, 1, 0, 0, 0, 3, 3, 4, 1, 1, 1, 10, 15, 3, 0, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,-1967929207,26,65,0,No,No,Yes,18436, 4, 1, 1, 1, 7, 16, 0, 0, 0, 0, 4, 7, 5, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-1911338708,28,61,0,No,No,Yes,10325, 5, 1, 1, 1, 7, 16, 1, 0, 0, 1, 7, 7, 0, 1, 1, 1, 11, 13, 3, 1, 2, 0, 4, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,552995412,20,65,0,No,No,Yes,24153, 5, 1, 2, 0, 2, 16, 0, 0, 0, 0, 6, 7, 2, 0, 1, 0, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,151335573,10,65,0,No,No,Yes,18755, 6, 1, 2, 0, 0, 15, 1, 0, 0, 0, 3, 1, 3, 0, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,623830997,17,66,0,No,No,Yes,20548, 6, 1, 2, 1, 4, 16, 0, 0, 0, 1, 4, 1, 3, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,153377169,22,65,0,No,No,Yes,18994, 5, 1, 2, 0, 0, 16, 0, 0, 0, 0, 7, 4, 7, 1, 0, 1, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/9/2013,2:36:07 AM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 20.171429, 61.885714, 0.000000, 0.000000, 0.000000, 0.971429, 16404.371429, 16404.371429, 
Std Errors, , 1.213015, 0.865561, 0.000000, 0.000000, 0.000000, 0.028571, 696.125471, 696.125471, 
# Output Ends
