# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/12/2013, 11:12:20 PM
RandSeed= -229231288
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
98
6,15221,2952,111,IED,2,2,0,Default State,34,9,M109A6 155mm,Primary,2,27681,198,1
92,14021,3128,237,Red_60mm_mortar,19,2,0,Shot At State (Pri),111,27,Bradley M2A3,Primary,3,15165,1861,1
90,14025,3120,283,Red_60mm_mortar,19,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27974,406,1
91,14150,3088,289,Red_60mm_mortar,19,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27974,406,1
14,15659,3011,296,Red_Inf_Squad,6,2,3,Shot At State (Sec),60,14,Bradley M2A3,Secondary,2,15971,2477,1
19,14101,3014,297,Red_Inf_Squad,6,2,1,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27920,1016,1
18,14438,3253,334,Red_Inf_Squad,6,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27920,1016,1
20,15544,3276,339,Red_Inf_Squad,6,2,2,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,16839,2584,1
12,14165,3122,339,Red_Inf_Squad,6,2,1,Shot At State (Pri),34,9,M109A6 155mm,Primary,1,27681,198,1
30,15318,3118,340,M1A2 Abrams Sep,7,1,0,Default State,24,6,Red_Inf_Squad,Primary,4,14864,3464,2
23,14964,3254,351,Red_Inf_Squad,6,2,5,Shot At State (Pri),10,3,AH64D_AttHeli,Primary,2,16809,2568,1
16,14991,3289,352,Red_Inf_Squad,6,2,5,Shot At State (Pri),27,7,M1A2 Abrams Sep,Primary,1,15316,1754,1
24,14875,3451,379,Red_Inf_Squad,6,2,6,Shot At State (Pri),49,12,Bradley_Infantry,Primary,4,15063,2021,1
22,15866,3551,389,Red_Inf_Squad,6,2,4,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,16585,2696,1
11,14508,3174,390,Red_Inf_Squad,6,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27974,406,1
15,15668,3525,424,Red_Inf_Squad,6,2,4,Shot At State (Sec),60,14,Bradley M2A3,Secondary,2,15972,2992,1
13,15541,3277,449,Red_Inf_Squad,6,2,2,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,1,16087,2611,1
25,14202,3160,467,Red_Inf_Squad,6,2,0,Shot At State (Pri),10,3,AH64D_AttHeli,Primary,2,16178,2645,1
21,15664,2984,469,Red_Inf_Squad,6,2,3,Shot At State (Pri),9,3,AH64D_AttHeli,Primary,3,16266,2684,1
26,13671,3054,700,Red_Inf_Squad,6,2,1,Shot At State (Pri),10,3,AH64D_AttHeli,Primary,3,15188,2050,1
17,14929,3613,716,Red_Inf_Squad,6,2,6,Shot At State (Pri),9,3,AH64D_AttHeli,Primary,1,15320,2206,1
3,15200,25655,2500,Minefield,1,2,0,Default State,33,9,M109A6 155mm,Primary,2,27974,406,1
2,14983,25625,2530,Minefield,1,2,0,Default State,33,9,M109A6 155mm,Primary,2,27974,406,1
4,15133,25568,2622,Minefield,1,2,0,Default State,32,9,M109A6 155mm,Primary,2,27920,1016,1
5,14848,25374,2699,Minefield,1,2,0,Default State,33,9,M109A6 155mm,Primary,2,27974,406,1
1,15006,25440,2792,Minefield,1,2,0,Default State,34,9,M109A6 155mm,Primary,2,27681,198,1
110,16053,25347,3457,Red_Milan,26,2,1,Shot At State (Pri),34,9,M109A6 155mm,Primary,1,27681,198,1
66,15619,25710,3542,Red_Inf_Squad,17,2,0,Shot At State (Pri),34,9,M109A6 155mm,Primary,1,27681,198,1
71,15538,25261,3576,Red_Inf_Squad,17,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27920,1016,1
