# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/8/2013,4:43:45 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-1090753037,22,65,0,No,No,Yes,14063, 6, 1, 2, 1, 1, 16, 1, 0, 0, 0, 2, 7, 7, 0, 0, 1, 11, 16, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,2120879900,16,67,0,No,No,Yes,16831, 6, 1, 0, 0, 1, 16, 1, 0, 0, 0, 7, 3, 2, 1, 0, 1, 11, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,-1524131246,25,55,0,No,No,Yes,10891, 4, 1, 1, 1, 2, 16, 1, 0, 0, 0, 7, 4, 7, 1, 0, 1, 7, 12, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,-13882320,13,66,0,No,No,Yes,17064, 5, 1, 2, 0, 3, 16, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,-874747836,19,63,0,No,No,Yes,18809, 5, 1, 2, 1, 1, 16, 1, 0, 0, 0, 4, 7, 2, 0, 0, 1, 9, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,-1969256528,8,65,0,No,No,Yes,12834, 6, 1, 1, 0, 3, 16, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 10, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,1118378865,15,65,0,No,No,Yes,13760, 5, 1, 0, 0, 2, 15, 0, 0, 0, 1, 0, 7, 3, 1, 1, 0, 10, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,-325967203,23,55,0,No,No,Yes,14084, 4, 1, 0, 0, 2, 16, 2, 0, 0, 0, 3, 7, 7, 0, 1, 1, 8, 10, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,2138773280,9,67,0,No,No,Yes,13532, 5, 1, 0, 0, 1, 16, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,75813487,31,48,0,No,No,Yes,9751, 4, 1, 0, 1, 7, 16, 2, 0, 0, 0, 7, 7, 4, 1, 1, 1, 5, 7, 3, 0, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,1124156138,18,63,0,No,No,Yes,15222, 4, 1, 1, 0, 4, 16, 0, 0, 0, 0, 2, 4, 6, 1, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,-1183198783,23,68,0,No,No,Yes,11123, 5, 1, 1, 1, 7, 16, 2, 0, 0, 0, 7, 4, 0, 1, 0, 0, 10, 16, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-1725386932,8,63,0,No,No,Yes,15410, 5, 1, 2, 0, 2, 16, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,-1318786088,11,64,0,No,No,Yes,13383, 4, 1, 2, 1, 1, 16, 0, 0, 0, 0, 5, 0, 0, 0, 1, 1, 10, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,348377341,34,65,0,No,No,Yes,8957, 6, 1, 0, 1, 7, 16, 3, 0, 0, 0, 7, 7, 7, 1, 0, 1, 11, 15, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,721692245,8,66,0,No,No,Yes,15091, 5, 1, 1, 0, 2, 15, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,582175320,26,66,0,No,No,Yes,18597, 4, 1, 0, 0, 7, 16, 1, 0, 0, 0, 5, 7, 6, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,87730634,21,65,0,No,No,Yes,12846, 6, 1, 2, 1, 1, 15, 2, 0, 0, 0, 6, 1, 7, 0, 0, 1, 11, 15, 3, 1, 2, 0, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,-1380206475,13,66,0,No,No,Yes,18129, 5, 1, 1, 0, 0, 16, 0, 0, 0, 0, 3, 1, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,-1939166918,23,63,0,No,No,Yes,15086, 5, 1, 2, 0, 4, 16, 1, 0, 0, 0, 5, 2, 7, 1, 0, 1, 11, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-946732351,8,65,0,No,No,Yes,13411, 5, 1, 2, 0, 0, 16, 2, 0, 0, 0, 0, 1, 2, 0, 1, 0, 10, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,-49414941,30,60,0,No,No,Yes,13784, 3, 1, 2, 1, 6, 16, 1, 0, 0, 0, 6, 4, 7, 1, 1, 1, 9, 14, 3, 0, 2, 0, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,-1798467752,16,63,0,No,No,Yes,18568, 6, 1, 2, 0, 1, 16, 0, 0, 0, 1, 2, 1, 7, 1, 0, 1, 11, 14, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,1306338376,15,55,0,No,No,Yes,14039, 5, 1, 2, 0, 3, 16, 0, 0, 0, 1, 0, 7, 0, 1, 1, 0, 9, 11, 3, 0, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,-607258464,25,62,0,No,No,Yes,13438, 4, 1, 1, 0, 0, 16, 0, 0, 0, 0, 7, 7, 7, 1, 1, 1, 8, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/8/2013,11:09:44 PM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 18.228571, 62.542857, 0.000000, 0.000000, 0.000000, 1.000000, 14137.257143, 14137.257143, 
Std Errors, , 1.322771, 0.833483, 0.000000, 0.000000, 0.000000, 0.000000, 531.851473, 531.851473, 
# Output Ends
