# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 10:15:01 PM
RandSeed= -262623580
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
54
6,15221,2952,6,IED,2,2,0,Default State,61,14,Bradley M2A3,Primary,3,15451,376,1
91,14060,3169,141,Red_60mm_mortar,19,2,0,Shot At State (Pri),61,14,Bradley M2A3,Primary,3,14911,1586,1
19,15543,3276,216,Red_Inf_Squad,6,2,2,Shot At State (Pri),62,15,Bradley M2A3,Primary,3,14891,1478,1
24,14248,3257,221,Red_Inf_Squad,6,2,0,Shot At State (Pri),61,14,Bradley M2A3,Primary,3,15001,1819,1
33,15220,3264,224,M1A2 Abrams Sep,7,1,0,Default State,22,6,Red_Inf_Squad,Primary,4,14947,3404,2
92,14032,3068,226,Red_60mm_mortar,19,2,0,Shot At State (Pri),35,7,M1A2 Abrams Sep,Primary,1,15136,2143,1
31,14248,3210,236,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27986,697,1
25,14048,3063,257,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,18491,2093,1
17,14187,3194,330,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27986,697,1
27,16158,3015,404,Red_Inf_Squad,6,2,3,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,17777,2371,1
93,14358,3122,457,Red_60mm_mortar,19,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,17378,2332,1
20,16012,2998,508,Red_Inf_Squad,6,2,3,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,16997,2327,1
39,15443,2813,643,RQ11 Raven,10,1,0,Shot At State (Pri),26,6,Red_Inf_Squad,Primary,1,15538,3267,2
22,14957,3362,691,Red_Inf_Squad,6,2,5,Shot At State (Pri),61,14,Bradley M2A3,Primary,1,15411,2759,1
