# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 3/21/2013, 6:09:43 PM
RandSeed= -1906798720
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
99
93,14131,3065,112,Red_60mm_mortar,19,2,0,Shot At State (Pri),34,7,M1A2 Abrams Sep,Primary,1,15157,1537,1
20,15698,3007,123,Red_Inf_Squad,6,2,3,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,2,15242,1777,1
6,15221,2952,153,IED,2,2,0,Default State,42,11,Bradley_Infantry,Primary,4,15221,2457,1
29,14962,3211,159,Red_Inf_Squad,6,2,5,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15278,2423,1
31,14608,3155,173,Red_Inf_Squad,6,2,0,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15179,2422,1
27,15933,2999,175,Red_Inf_Squad,6,2,3,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15258,2444,1
91,14255,3113,176,Red_60mm_mortar,19,2,0,Shot At State (Pri),46,11,Bradley_Infantry,Primary,1,15212,2490,1
24,14575,3224,185,Red_Inf_Squad,6,2,0,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15178,2437,1
32,13956,3021,191,Red_Inf_Squad,6,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27583,186,1
26,15544,3279,197,Red_Inf_Squad,6,2,2,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15193,2462,1
22,14898,3315,198,Red_Inf_Squad,6,2,5,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15194,2461,1
28,15794,3475,214,Red_Inf_Squad,6,2,4,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15356,2684,1
30,14913,3742,230,Red_Inf_Squad,6,2,6,Shot At State (Pri),35,7,M1A2 Abrams Sep,Primary,1,15328,1892,1
19,15543,3276,237,Red_Inf_Squad,6,2,2,Shot At State (Pri),62,15,Bradley M2A3,Primary,1,15302,2595,1
23,14894,3750,267,Red_Inf_Squad,6,2,6,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15391,2857,1
21,15799,3507,310,Red_Inf_Squad,6,2,4,Shot At State (Pri),51,12,Bradley_Infantry,Primary,1,15552,3013,1
17,14342,3172,386,Red_Inf_Squad,6,2,0,Shot At State (Pri),44,11,Bradley_Infantry,Primary,4,15035,2882,1
92,14038,3126,497,Red_60mm_mortar,19,2,0,Shot At State (Pri),45,11,Bradley_Infantry,Primary,1,14720,3023,1
18,13906,3068,578,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,1,14975,2772,1
25,13874,3122,597,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,14835,2939,1
2,15056,25564,3204,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27583,186,1
0,15182,25539,3376,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27583,186,1
95,12446,17538,3865,Red_Milan,21,2,0,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,13590,17094,1
36,13422,16502,3873,M1A2 Abrams Sep,7,1,0,Squad Taken Shot State (Pri),96,21,Red_Milan,Primary,1,12286,17619,2
96,12286,17619,3961,Red_Milan,21,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13145,16557,1
4,14969,25617,4099,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27583,186,1
78,14279,30856,4192,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27583,186,1
90,13894,30864,4193,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27583,186,1
75,14568,30976,4363,Red_Inf_Squad,18,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,13887,24253,1
111,16186,25370,4627,Red_Milan,26,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,13083,22733,1
102,11504,29172,4713,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,12984,23389,1
101,11546,29113,4769,T-90M,23,2,0,Squad Taken Shot State (Pri),7,3,AH64D_AttHeli,Primary,2,12916,23816,1
61,14283,25364,4784,Bradley M2A3,14,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
40,14276,25359,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
41,14278,25353,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
42,14268,25359,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
43,14270,25354,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
44,14275,25350,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
45,14273,25359,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
46,14271,25351,4784,Bradley_Infantry,11,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16230,25349,2
99,12027,28838,4800,T-90M,23,2,0,Squad Taken Shot State (Pri),7,3,AH64D_AttHeli,Primary,2,12883,24053,1
110,16230,25349,4854,Red_Milan,26,2,1,Shot At State (Pri),62,15,Bradley M2A3,Primary,3,14542,25382,1
47,14556,25462,4862,Bradley_Infantry,12,1,0,Shot At State (Pri),100,23,T-90M,Primary,3,12013,29537,2
48,14556,25462,4862,Bradley_Infantry,12,1,0,Shot At State (Pri),100,23,T-90M,Primary,3,12013,29537,2
49,14556,25462,4862,Bradley_Infantry,12,1,0,Shot At State (Pri),100,23,T-90M,Primary,3,12013,29537,2
50,14556,25462,4862,Bradley_Infantry,12,1,0,Shot At State (Pri),100,23,T-90M,Primary,3,12013,29537,2
