# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 3/21/2013, 7:40:13 PM
RandSeed= 1878549012
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
98
6,15221,2952,44,IED,2,2,0,Default State,34,7,M1A2 Abrams Sep,Primary,1,14762,743,1
41,15243,1919,137,Bradley_Infantry,11,1,0,Shot At State (Pri),93,19,Red_60mm_mortar,Primary,1,14001,3099,2
43,15238,1919,137,Bradley_Infantry,11,1,0,Shot At State (Pri),93,19,Red_60mm_mortar,Primary,1,14001,3099,2
46,15244,1929,137,Bradley_Infantry,11,1,0,Shot At State (Pri),93,19,Red_60mm_mortar,Primary,1,14001,3099,2
93,14001,3099,236,Red_60mm_mortar,19,2,0,Shot At State (Pri),63,16,Bradley M2A3,Primary,3,14884,1516,1
27,15683,2983,250,Red_Inf_Squad,6,2,3,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15620,2316,1
92,14180,3129,252,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27871,640,1
31,14441,3225,270,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27871,640,1
91,14210,3140,300,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27871,640,1
20,16048,3019,301,Red_Inf_Squad,6,2,3,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15809,2787,1
19,15544,3276,316,Red_Inf_Squad,6,2,2,Shot At State (Pri),42,11,Bradley_Infantry,Primary,1,15124,2315,1
21,15876,3554,360,Red_Inf_Squad,6,2,4,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15616,3011,1
29,14975,3214,386,Red_Inf_Squad,6,2,5,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15648,3053,1
40,15070,2569,422,Bradley_Infantry,11,1,0,Shot At State (Pri),17,6,Red_Inf_Squad,Primary,1,14268,3180,2
32,13612,3024,440,Red_Inf_Squad,6,2,1,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,15177,1978,1
22,14937,3347,475,Red_Inf_Squad,6,2,5,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15543,3156,1
26,15541,3276,487,Red_Inf_Squad,6,2,2,Shot At State (Pri),49,12,Bradley_Infantry,Primary,1,15633,2983,1
30,14938,3875,499,Red_Inf_Squad,6,2,6,Shot At State (Pri),62,15,Bradley M2A3,Primary,1,15521,3191,1
17,14271,3177,500,Red_Inf_Squad,6,2,0,Shot At State (Pri),14,5,Bradley_Infantry,Primary,4,15031,2125,1
28,15671,3508,501,Red_Inf_Squad,6,2,4,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15520,3191,1
23,14913,3769,582,Red_Inf_Squad,6,2,6,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,16689,1844,1
24,14729,3224,639,Red_Inf_Squad,6,2,0,Shot At State (Pri),51,12,Bradley_Infantry,Primary,1,15319,3186,1
18,13856,3032,1030,Red_Inf_Squad,6,2,1,Shot At State (Pri),57,13,Bradley_Infantry,Primary,1,14566,2360,1
25,13424,3124,1452,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13986,2694,1
33,13649,15293,4829,M1A2 Abrams Sep,7,1,0,Default State,95,21,Red_Milan,Primary,1,12481,17489,2
36,13585,15996,4878,M1A2 Abrams Sep,7,1,0,Default State,96,21,Red_Milan,Primary,1,12548,17584,2
0,15190,25384,5034,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27871,640,1
34,13399,17831,5112,M1A2 Abrams Sep,7,1,0,Default State,95,21,Red_Milan,Primary,1,12481,17489,2
95,12481,17489,5161,Red_Milan,21,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13154,15391,1
