# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/8/2013,3:16:20 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-1701359907,37,56,0,No,No,No,21664, 6, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 5, 7, 1, 1, 1, 10, 7, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,1458775769,30,63,0,No,No,Yes,15043, 4, 1, 2, 1, 7, 16, 1, 0, 0, 1, 6, 5, 7, 0, 0, 0, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,-1332320694,21,65,0,No,No,Yes,11508, 6, 1, 0, 1, 2, 16, 2, 0, 0, 0, 2, 5, 7, 1, 0, 1, 11, 15, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,16464537,25,67,0,No,No,Yes,13155, 6, 1, 1, 1, 7, 16, 1, 0, 0, 0, 6, 1, 7, 0, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,-1592627744,23,62,0,No,No,Yes,11623, 4, 1, 1, 1, 3, 16, 1, 0, 0, 0, 7, 7, 0, 1, 1, 1, 11, 12, 3, 1, 2, 1, 4, 0, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,-1490273032,19,68,0,No,No,Yes,14822, 6, 1, 1, 1, 0, 16, 2, 0, 0, 0, 4, 7, 3, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,1337981444,26,67,0,No,No,No,50000, 6, 1, 2, 0, 3, 16, 4, 0, 0, 0, 6, 7, 2, 0, 1, 1, 9, 16, 3, 1, 2, 1, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,1881416944,15,64,0,No,No,No,50000, 6, 1, 2, 0, 1, 14, 4, 0, 0, 0, 1, 2, 2, 1, 1, 1, 10, 16, 3, 1, 2, 0, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,-1952598865,33,56,0,No,No,No,50000, 5, 1, 2, 1, 5, 16, 4, 0, 0, 0, 7, 7, 4, 1, 1, 1, 10, 10, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,1605074196,27,64,0,No,No,Yes,12009, 5, 1, 2, 1, 7, 16, 1, 0, 0, 0, 7, 5, 3, 1, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,644347185,37,43,0,No,No,No,7209, 6, 1, 2, 1, 7, 16, 2, 0, 0, 1, 7, 7, 7, 1, 1, 1, 10, 0, 3, 1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,16925943,25,66,0,No,No,No,50000, 3, 1, 0, 0, 2, 16, 4, 0, 0, 0, 5, 7, 5, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-1642388594,26,66,0,No,No,Yes,14444, 5, 1, 2, 0, 5, 16, 2, 0, 0, 0, 1, 7, 7, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,345064626,25,65,0,No,No,Yes,15509, 4, 1, 2, 1, 7, 16, 2, 0, 0, 0, 3, 5, 4, 0, 1, 0, 11, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-1216958290,24,64,0,No,No,Yes,16863, 6, 1, 2, 1, 7, 15, 0, 0, 0, 0, 4, 2, 7, 0, 0, 1, 10, 16, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,-1320038505,17,63,0,No,No,Yes,14034, 5, 1, 2, 1, 0, 16, 3, 0, 0, 0, 7, 0, 2, 1, 1, 0, 9, 16, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,-1764538226,26,64,0,No,No,Yes,10767, 5, 1, 0, 1, 0, 16, 2, 0, 0, 0, 7, 7, 7, 0, 1, 1, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-552962882,5,66,0,No,No,Yes,10698, 6, 1, 0, 0, 0, 16, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,-539741296,12,63,0,No,No,Yes,12451, 6, 1, 1, 1, 0, 16, 3, 0, 0, 0, 1, 3, 1, 1, 0, 1, 7, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,1840021150,25,64,0,No,No,No,50000, 4, 1, 2, 1, 3, 16, 4, 0, 0, 0, 5, 7, 2, 0, 1, 0, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-1660101106,37,55,0,No,No,No,38587, 3, 1, 2, 1, 5, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 1, 7, 12, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,895188939,15,68,0,No,No,Yes,19073, 6, 1, 1, 0, 3, 16, 1, 0, 0, 0, 4, 2, 4, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,-1075504734,26,65,0,No,No,Yes,15095, 6, 1, 2, 1, 7, 16, 3, 0, 0, 0, 4, 1, 7, 0, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,-1053064595,22,55,0,No,No,Yes,12030, 5, 1, 0, 1, 7, 16, 2, 0, 0, 0, 2, 1, 7, 1, 0, 1, 11, 8, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,1070825701,17,65,0,No,No,Yes,14218, 6, 1, 2, 0, 3, 16, 2, 0, 0, 0, 1, 5, 2, 1, 0, 1, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/8/2013,9:31:01 PM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 22.971429, 63.428571, 0.000000, 0.000000, 0.000000, 0.600000, 24915.028571, 24915.028571, 
Std Errors, , 1.281075, 0.849405, 0.000000, 0.000000, 0.000000, 0.084017, 2841.267212, 2841.267212, 
# Output Ends
