# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/8/2013,3:24:35 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-49691709,10,65,0,No,No,Yes,12134, 4, 1, 0, 0, 3, 16, 2, 0, 0, 0, 0, 1, 3, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,-369369634,6,65,0,No,No,Yes,12881, 3, 1, 0, 0, 2, 16, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,739129228,23,64,0,No,No,Yes,9580, 6, 1, 0, 1, 7, 16, 1, 0, 0, 0, 0, 6, 7, 0, 0, 1, 10, 12, 3, 1, 2, 1, 4, 0, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,-1214227587,15,64,0,No,No,Yes,14047, 4, 1, 1, 0, 2, 15, 1, 0, 0, 0, 7, 0, 2, 1, 1, 0, 9, 15, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,1788575218,12,67,0,No,No,Yes,15044, 6, 1, 1, 0, 5, 16, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,-1178377529,10,61,0,No,No,Yes,14387, 6, 1, 2, 1, 2, 15, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 9, 13, 3, 1, 2, 0, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,-156798707,16,66,0,No,No,Yes,18226, 5, 1, 1, 0, 6, 16, 0, 0, 0, 1, 2, 3, 2, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,239474001,9,66,0,No,No,Yes,12217, 6, 1, 1, 1, 0, 16, 3, 0, 0, 1, 1, 0, 1, 1, 0, 0, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,-1834448859,27,64,0,No,No,No,50000, 6, 1, 2, 1, 7, 16, 4, 0, 0, 0, 3, 7, 2, 0, 1, 0, 10, 16, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,247154068,19,68,0,No,No,Yes,11142, 6, 1, 2, 1, 7, 16, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 11, 14, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,330225643,21,65,0,No,No,Yes,16664, 5, 1, 0, 1, 7, 16, 3, 0, 0, 1, 7, 1, 0, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,591153063,22,60,0,No,No,Yes,15213, 3, 1, 2, 0, 3, 16, 2, 0, 0, 1, 6, 1, 6, 1, 0, 0, 8, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-1515326900,13,65,0,No,No,Yes,12215, 4, 1, 1, 0, 4, 16, 2, 0, 0, 0, 1, 2, 1, 1, 0, 1, 11, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,-165094201,15,67,0,No,No,Yes,10787, 5, 1, 1, 1, 2, 16, 1, 0, 0, 0, 1, 7, 0, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-413626858,14,63,0,No,No,Yes,14188, 6, 1, 2, 1, 2, 16, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 11, 11, 3, 1, 2, 0, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,-1000550045,27,60,0,No,No,Yes,39480, 5, 1, 2, 0, 7, 16, 0, 0, 0, 1, 1, 7, 7, 0, 1, 1, 9, 15, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,-1669527101,30,56,0,No,No,Yes,10638, 6, 1, 0, 1, 7, 16, 2, 0, 0, 1, 7, 2, 7, 1, 1, 1, 9, 5, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,538609893,14,64,0,No,No,Yes,13633, 5, 1, 1, 0, 2, 15, 2, 0, 0, 1, 7, 0, 0, 1, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,-2032179214,20,68,0,No,No,Yes,13128, 5, 1, 2, 1, 7, 16, 1, 0, 0, 0, 1, 7, 0, 0, 1, 0, 11, 15, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,-2114554810,22,51,0,No,No,Yes,8593, 4, 1, 1, 1, 7, 16, 2, 0, 0, 0, 1, 0, 7, 1, 1, 1, 11, 3, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-1560408169,34,51,0,No,No,Yes,16861, 5, 1, 2, 1, 7, 16, 3, 0, 0, 0, 4, 7, 7, 1, 1, 1, 9, 6, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,-1769547446,22,68,0,No,No,Yes,16105, 6, 1, 1, 0, 7, 16, 0, 0, 0, 1, 7, 4, 1, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,-1749433020,17,64,0,No,No,Yes,11790, 5, 1, 1, 1, 7, 16, 3, 0, 0, 0, 2, 1, 1, 1, 0, 0, 11, 16, 3, 1, 1, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,-687809800,15,66,0,No,No,No,50000, 4, 1, 1, 0, 2, 16, 4, 0, 0, 0, 3, 1, 4, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,-2080851818,22,63,0,No,No,Yes,16790, 6, 1, 2, 0, 6, 16, 0, 0, 0, 0, 3, 4, 5, 0, 1, 1, 10, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/8/2013,9:45:42 PM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 18.342857, 62.428571, 0.000000, 0.000000, 0.000000, 0.828571, 18613.514286, 18613.514286, 
Std Errors, , 1.329651, 1.067697, 0.000000, 0.000000, 0.000000, 0.064635, 2110.949665, 2110.949665, 
# Output Ends
