# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: APGRNBRCG5RTKZK
# Run Started at 3/21/2013, 1:06:08 PM
RandSeed= -122481968
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
71
93,14179,3065,102,Red_60mm_mortar,19,2,0,Shot At State (Pri),9,4,Bradley M2A3,Primary,3,14981,1507,1
6,15221,2952,114,IED,2,2,0,Default State,38,9,M109A6 155mm,Primary,2,28147,1078,1
92,14244,3078,201,Red_60mm_mortar,19,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,19639,1617,1
24,14277,3232,212,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
29,14934,3314,242,Red_Inf_Squad,6,2,5,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15356,3074,1
26,15541,3281,254,Red_Inf_Squad,6,2,2,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,17211,2305,1
27,15640,2965,270,Red_Inf_Squad,6,2,3,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15366,2975,1
22,14934,3248,296,Red_Inf_Squad,6,2,5,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15364,2988,1
20,16037,3001,311,Red_Inf_Squad,6,2,3,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,2,15370,3012,1
21,15968,3485,365,Red_Inf_Squad,6,2,4,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,19753,3396,1
28,15737,3488,383,Red_Inf_Squad,6,2,4,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
25,13928,3052,387,Red_Inf_Squad,6,2,1,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,15356,3187,1
30,14980,3736,410,Red_Inf_Squad,6,2,6,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15384,2776,1
23,14978,3767,411,Red_Inf_Squad,6,2,6,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15384,2777,1
31,14296,3168,448,Red_Inf_Squad,6,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15380,2780,1
19,15541,3272,477,Red_Inf_Squad,6,2,2,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,2,15378,3404,1
91,14322,3122,506,Red_60mm_mortar,19,2,0,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15386,3374,1
18,13969,3135,757,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,15853,2492,1
17,14694,3191,771,Red_Inf_Squad,6,2,0,Shot At State (Pri),10,5,Bradley_Infantry,Primary,4,15068,2508,1
32,13553,3110,2314,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,14826,3267,1
4,14957,25587,2934,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28147,1078,1
1,14970,25623,2944,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28147,1078,1
2,14894,25635,2944,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28147,1078,1
5,14957,25578,2958,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28147,1078,1
3,14973,25555,3034,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28147,1078,1
96,12218,17561,3384,Red_Milan,21,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,15570,10674,1
95,12293,17503,3466,Red_Milan,21,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13521,12229,1
101,11517,30750,4504,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,12399,26118,1
65,13552,26167,4546,Red_Inf_Squad,17,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,12346,26438,1
7,12291,26705,4584,AH64D_AttHeli,3,1,0,Injured State,100,23,T-90M,Primary,1,11366,30440,2
70,13786,26316,4847,Red_Inf_Squad,17,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
69,15580,25120,4995,Red_Inf_Squad,17,2,0,Shot At State (Pri),61,14,Bradley M2A3,Primary,3,14165,25309,1
68,14706,26145,5021,Red_Inf_Squad,17,2,1,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,14140,25456,1
61,14075,25604,5049,Bradley M2A3,14,1,0,Shot At State (Pri),110,26,Red_Milan,Primary,1,16105,25380,2
74,13638,26132,5089,Red_Inf_Squad,17,2,1,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,12926,25747,1
66,14447,26332,5144,Red_Inf_Squad,17,2,1,Shot At State (Sec),63,16,Bradley M2A3,Secondary,2,13868,25204,1
67,14171,26219,5155,Red_Inf_Squad,17,2,1,Shot At State (Sec),63,16,Bradley M2A3,Secondary,2,13851,25293,1
63,13833,25337,5165,Bradley M2A3,16,1,0,Shot At State (Pri),99,23,T-90M,Primary,3,11913,29812,2
62,13112,25139,5183,Bradley M2A3,15,1,0,Shot At State (Pri),99,23,T-90M,Primary,3,11939,29736,2
73,15606,25172,5657,Red_Inf_Squad,17,2,0,Shot At State (Pri),46,11,Bradley_Infantry,Primary,1,14618,25108,1
46,14607,25128,6050,Bradley_Infantry,11,1,0,Shot At State (Pri),72,17,Red_Inf_Squad,Primary,1,15421,25602,2
100,12465,27861,6089,T-90M,23,2,0,Squad Taken Shot State (Pri),13,5,Bradley_Infantry,Primary,4,12880,26283,1
41,14215,25471,6100,Bradley_Infantry,11,1,0,Shot At State (Pri),99,23,T-90M,Primary,1,12366,28540,2
55,14099,25115,6250,Bradley_Infantry,13,1,0,Shot At State (Pri),102,23,T-90M,Primary,1,12502,28055,2
43,14238,25074,6259,Bradley_Infantry,11,1,0,Shot At State (Pri),102,23,T-90M,Primary,1,12498,28042,2
72,15326,25589,6827,Red_Inf_Squad,17,2,0,Shot At State (Pri),45,11,Bradley_Infantry,Primary,1,14684,25041,1
15,12882,26325,6847,Bradley_Infantry,5,1,0,Shot At State (Pri),99,23,T-90M,Primary,1,12333,28142,2
40,14375,25883,6851,Bradley_Infantry,11,1,0,Shot At State (Pri),99,23,T-90M,Primary,1,12330,28144,2
102,12294,27613,7070,T-90M,23,2,0,Squad Taken Shot State (Pri),8,3,AH64D_AttHeli,Primary,2,15132,22686,1
11,12790,26318,7121,Bradley_Infantry,5,1,0,Shot At State (Pri),99,23,T-90M,Primary,1,12377,27911,2
9,12367,27893,7203,Bradley M2A3,4,1,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,14684,23514,1
10,12829,26310,7246,Bradley_Infantry,5,1,0,Shot At State (Pri),99,23,T-90M,Primary,1,12404,27802,2
8,14335,24276,7311,AH64D_AttHeli,3,1,0,Shot At State (Pri),99,23,T-90M,Primary,1,12427,27742,2
99,12474,27464,7596,T-90M,23,2,0,Squad Taken Shot State (Pri),56,13,Bradley_Infantry,Primary,4,14002,24756,1
94,10944,28588,8361,Red_M120mm_mortar,20,2,0,Taken Shot State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
110,16105,25380,8663,Red_Milan,26,2,1,Shot At State (Sec),34,7,M1A2 Abrams Sep,Secondary,3,14830,25645,1
111,16310,25385,8843,Red_Milan,26,2,1,Shot At State (Pri),34,7,M1A2 Abrams Sep,Primary,1,14817,25952,1
64,15534,26262,9980,Red_Inf_Squad,17,2,0,Shot At State (Sec),34,7,M1A2 Abrams Sep,Secondary,3,15134,27469,1
88,13426,30351,10015,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
39,14604,32679,10101,RQ11 Raven,10,1,0,Shot At State (Pri),87,18,Red_Inf_Squad,Primary,1,14602,31483,2
80,13425,30754,10192,Red_Inf_Squad,18,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
87,14604,31457,10218,Red_Inf_Squad,18,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28147,1078,1
108,14457,29868,10355,Red_Milan,26,2,0,Shot At State (Sec),34,7,M1A2 Abrams Sep,Secondary,3,15296,29106,1
109,14111,29912,10489,Red_Milan,26,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15216,29464,1
77,14572,31032,10532,Red_Inf_Squad,18,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15183,30198,1
34,15027,30795,10533,M1A2 Abrams Sep,7,1,0,Default State,75,18,Red_Inf_Squad,Primary,4,14503,31041,2
75,14509,31028,10579,Red_Inf_Squad,18,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15000,30820,1
81,14528,31255,10626,Red_Inf_Squad,18,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,14947,31053,1
89,14621,31442,10659,Red_Inf_Squad,18,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,14818,31410,1
83,14564,31460,10675,Red_Inf_Squad,18,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,14702,31580,1
85,14639,31646,10713,Red_Inf_Squad,18,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,14789,31520,1
# Run End
