# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/12/2013, 10:33:45 PM
RandSeed= 2117545357
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
77
91,14249,3066,135,Red_60mm_mortar,19,2,0,Shot At State (Pri),27,7,M1A2 Abrams Sep,Primary,1,15461,1734,1
6,15221,2952,148,IED,2,2,0,Default State,33,9,M109A6 155mm,Primary,2,28252,1117,1
12,15418,2999,177,Red_Inf_Squad,6,2,3,Shot At State (Pri),59,14,Bradley M2A3,Primary,3,15430,2071,1
11,15542,3278,205,Red_Inf_Squad,6,2,2,Shot At State (Sec),59,14,Bradley M2A3,Secondary,2,15566,2283,1
9,14241,3211,234,Red_Inf_Squad,6,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
20,15653,3529,241,Red_Inf_Squad,6,2,4,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27954,801,1
90,14260,3104,250,Red_60mm_mortar,19,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
19,15774,3008,269,Red_Inf_Squad,6,2,3,Shot At State (Pri),60,15,Bradley M2A3,Primary,3,15234,2192,1
18,15544,3278,283,Red_Inf_Squad,6,2,2,Shot At State (Pri),59,14,Bradley M2A3,Primary,3,15546,2827,1
10,13761,3118,285,Red_Inf_Squad,6,2,1,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27954,801,1
14,14924,3277,311,Red_Inf_Squad,6,2,5,Shot At State (Sec),59,14,Bradley M2A3,Secondary,2,15595,2998,1
23,14250,3215,322,Red_Inf_Squad,6,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
22,14898,3564,341,Red_Inf_Squad,6,2,6,Shot At State (Sec),59,14,Bradley M2A3,Secondary,2,15582,3045,1
16,14868,3153,400,Red_Inf_Squad,6,2,0,Shot At State (Pri),46,12,Bradley_Infantry,Primary,1,15212,2763,1
21,14965,3351,416,Red_Inf_Squad,6,2,5,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,18703,3901,1
15,14891,3739,473,Red_Inf_Squad,6,2,6,Shot At State (Pri),60,15,Bradley M2A3,Primary,1,14872,3177,1
17,13552,3084,522,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,17939,3611,1
89,13985,3131,554,Red_60mm_mortar,19,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,17706,3532,1
49,15162,2961,588,Bradley_Infantry,12,1,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,2,28410,570,1
51,15175,2967,588,Bradley_Infantry,12,1,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,2,28410,570,1
47,15153,2978,593,Bradley_Infantry,12,1,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,2,28410,570,1
13,15736,3521,736,Red_Inf_Squad,6,2,4,Shot At State (Pri),42,11,Bradley_Infantry,Primary,4,15050,3137,1
24,13889,3106,1313,Red_Inf_Squad,6,2,1,Shot At State (Pri),60,15,Bradley M2A3,Primary,3,14684,3225,1
0,15111,25685,2654,Minefield,1,2,0,Default State,31,9,M109A6 155mm,Primary,2,28410,570,1
5,15057,25681,2655,Minefield,1,2,0,Default State,32,9,M109A6 155mm,Primary,2,27954,801,1
2,15076,25631,2781,Minefield,1,2,0,Default State,31,9,M109A6 155mm,Primary,2,28410,570,1
94,12256,17522,3075,Red_Milan,21,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,13788,14532,1
93,12387,17613,3394,Red_Milan,21,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,13813,14885,1
71,15732,25747,3443,Red_Inf_Squad,17,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
70,15795,25813,3444,Red_Inf_Squad,17,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27954,801,1
3,14865,25404,3543,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,12853,23618,1
4,14844,25436,3543,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,12853,23618,1
100,11217,31936,3678,T-90M,23,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,12905,24617,1
64,14787,26213,3699,Red_Inf_Squad,17,2,1,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
97,11784,29836,3805,T-90M,23,2,0,Squad Taken Shot State (Pri),7,3,AH64D_AttHeli,Primary,2,13524,24359,1
63,14336,26111,3884,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,13443,18603,1
72,14573,26190,4030,Red_Inf_Squad,17,2,1,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27954,801,1
99,11229,29371,4171,T-90M,23,2,0,Squad Taken Shot State (Pri),8,3,AH64D_AttHeli,Primary,2,13134,25282,1
68,14449,26183,4174,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,13216,25151,1
108,15969,25364,4175,Red_Milan,26,2,1,Shot At State (Pri),28,7,M1A2 Abrams Sep,Primary,1,14426,24770,1
109,16290,25399,4204,Red_Milan,26,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,14037,23845,1
69,13304,26194,4265,Red_Inf_Squad,17,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,15708,21188,1
96,9978,28338,4272,Red_SA18,22,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
62,15386,25568,4371,Red_Inf_Squad,17,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
92,11238,28773,4436,Red_M120mm_mortar,20,2,0,Taken Shot State (Pri),33,9,M109A6 155mm,Primary,1,28252,1117,1
65,13857,26276,4599,Red_Inf_Squad,17,2,1,Shot At State (Sec),25,7,M1A2 Abrams Sep,Secondary,2,13798,26196,1
66,15450,25801,4731,Red_Inf_Squad,17,2,0,Shot At State (Pri),59,14,Bradley M2A3,Primary,3,14908,25936,1
98,11948,29404,4737,T-90M,23,2,0,Squad Taken Shot State (Pri),28,7,M1A2 Abrams Sep,Primary,1,13441,26602,1
67,14735,26201,4925,Red_Inf_Squad,17,2,1,Shot At State (Pri),59,14,Bradley M2A3,Primary,1,15025,26176,1
95,10055,28306,6007,Red_SA18,22,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27954,801,1
107,14445,29908,6113,Red_Milan,26,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,28252,1117,1
106,14381,29874,6363,Red_Milan,26,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
29,14810,25395,6672,M1A2 Abrams Sep,7,1,0,Default State,1,1,Minefield,Primary,1,14843,25489,2
87,14557,31377,7431,Red_Inf_Squad,18,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
105,15637,31704,7504,Red_AGS30_Squad,25,2,1,Shot At State (Pri),25,7,M1A2 Abrams Sep,Primary,1,15093,31451,1
103,15257,31661,7524,Red_AGS30_Squad,25,2,1,Shot At State (Pri),25,7,M1A2 Abrams Sep,Primary,1,15077,31449,1
77,14535,31500,7629,Red_Inf_Squad,18,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28410,570,1
81,14657,31119,7659,Red_Inf_Squad,18,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,28252,1117,1
85,14634,31077,7659,Red_Inf_Squad,18,2,0,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,28252,1117,1
80,14351,30951,7740,Red_Inf_Squad,18,2,1,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,14577,30205,1
73,14669,31334,7827,Red_Inf_Squad,18,2,0,Shot At State (Sec),25,7,M1A2 Abrams Sep,Secondary,2,15055,31382,1
86,14015,30905,7856,Red_Inf_Squad,18,2,1,Shot At State (Pri),39,11,Bradley_Infantry,Primary,4,14927,30673,1
83,14624,31449,7860,Red_Inf_Squad,18,2,0,Shot At State (Pri),41,11,Bradley_Infantry,Primary,1,14895,30695,1
88,14129,30923,7874,Red_Inf_Squad,18,2,1,Shot At State (Pri),39,11,Bradley_Infantry,Primary,1,14891,30704,1
75,14645,31440,7881,Red_Inf_Squad,18,2,0,Shot At State (Pri),52,13,Bradley_Infantry,Primary,1,14974,30588,1
74,14075,30859,7910,Red_Inf_Squad,18,2,1,Shot At State (Pri),59,14,Bradley M2A3,Primary,1,14227,30481,1
79,14558,31701,7981,Red_Inf_Squad,18,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,12718,25881,1
82,13613,30917,8020,Red_Inf_Squad,18,2,1,Shot At State (Pri),58,13,Bradley_Infantry,Primary,1,14771,30859,1
76,13573,30886,8212,Red_Inf_Squad,18,2,1,Shot At State (Pri),42,11,Bradley_Infantry,Primary,1,14635,31032,1
84,13151,30796,8929,Red_Inf_Squad,18,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,12954,29729,1
78,13120,30760,8939,Red_Inf_Squad,18,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,13092,29745,1
52,14406,31837,10837,Bradley_Infantry,13,1,0,Shot At State (Pri),104,25,Red_AGS30_Squad,Primary,1,15109,32334,2
46,14325,31756,10968,Bradley_Infantry,12,1,0,Shot At State (Pri),102,25,Red_AGS30_Squad,Primary,1,15086,32351,2
50,14311,31765,11043,Bradley_Infantry,12,1,0,Shot At State (Pri),102,25,Red_AGS30_Squad,Primary,1,15086,32351,2
40,14393,31654,11141,Bradley_Infantry,11,1,0,Shot At State (Pri),104,25,Red_AGS30_Squad,Primary,1,15109,32334,2
43,14392,31670,11141,Bradley_Infantry,11,1,0,Shot At State (Pri),104,25,Red_AGS30_Squad,Primary,1,15109,32334,2
48,14320,31773,11176,Bradley_Infantry,12,1,0,Shot At State (Pri),102,25,Red_AGS30_Squad,Primary,1,15086,32351,2
# Run End
