# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/12/2013, 11:08:24 PM
RandSeed= -2106427434
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
77
6,15221,2952,96,IED,2,2,0,Default State,27,7,M1A2 Abrams Sep,Primary,1,15122,1156,1
18,15542,3277,226,Red_Inf_Squad,6,2,2,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,15184,2464,1
45,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
46,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
47,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
48,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
49,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
50,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
51,15340,3167,274,Bradley_Infantry,12,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
60,15340,3167,274,Bradley M2A3,15,1,0,Shot At State (Pri),11,6,Red_Inf_Squad,Primary,4,15543,3278,2
90,13974,3106,284,Red_60mm_mortar,19,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28423,782,1
9,14397,3246,304,Red_Inf_Squad,6,2,0,Shot At State (Pri),59,14,Bradley M2A3,Primary,1,15001,3170,1
16,14198,3158,306,Red_Inf_Squad,6,2,0,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,28033,1045,1
21,14949,3178,319,Red_Inf_Squad,6,2,5,Shot At State (Pri),39,11,Bradley_Infantry,Primary,1,15147,2924,1
23,14014,3152,320,Red_Inf_Squad,6,2,0,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28423,782,1
15,14928,3692,341,Red_Inf_Squad,6,2,6,Shot At State (Pri),61,16,Bradley M2A3,Primary,3,15272,3040,1
13,15638,3508,348,Red_Inf_Squad,6,2,4,Shot At State (Pri),31,9,M109A6 155mm,Primary,1,28423,782,1
17,14109,3111,353,Red_Inf_Squad,6,2,1,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,27607,491,1
89,14255,3096,386,Red_60mm_mortar,19,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,16998,2214,1
11,15542,3277,398,Red_Inf_Squad,6,2,2,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,15437,3177,1
14,14978,3329,431,Red_Inf_Squad,6,2,5,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,15125,2473,1
12,16046,3012,496,Red_Inf_Squad,6,2,3,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,14866,2189,1
22,14929,3849,530,Red_Inf_Squad,6,2,6,Shot At State (Sec),59,14,Bradley M2A3,Secondary,2,14919,3271,1
19,15887,3002,542,Red_Inf_Squad,6,2,3,Shot At State (Pri),57,13,Bradley_Infantry,Primary,1,15485,3222,1
24,13933,3126,587,Red_Inf_Squad,6,2,1,Shot At State (Sec),59,14,Bradley M2A3,Secondary,2,14888,3263,1
