# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 9:48:15 PM
RandSeed= 1144158576
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
64
6,15221,2952,161,IED,2,2,0,Default State,38,9,M109A6 155mm,Primary,2,27990,231,1
18,14062,3035,204,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,19315,1785,1
25,14019,3043,210,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,19270,1793,1
24,14166,3250,213,Red_Inf_Squad,6,2,0,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,14965,2191,1
31,14217,3208,232,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27990,231,1
91,14303,3112,232,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27990,231,1
93,14169,3153,283,Red_60mm_mortar,19,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,19048,1815,1
92,14333,3137,287,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27990,231,1
17,14404,3147,472,Red_Inf_Squad,6,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,18046,1829,1
28,15576,3475,610,Red_Inf_Squad,6,2,4,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,14961,2183,1
27,15938,3003,695,Red_Inf_Squad,6,2,3,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,16628,1995,1
19,15539,3279,719,Red_Inf_Squad,6,2,2,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,16477,1988,1
20,15671,2994,814,Red_Inf_Squad,6,2,3,Shot At State (Pri),42,11,Bradley_Infantry,Primary,1,14850,2471,1
29,14938,3374,817,Red_Inf_Squad,6,2,5,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,15987,1459,1
23,14931,3613,824,Red_Inf_Squad,6,2,6,Shot At State (Pri),63,16,Bradley M2A3,Primary,3,15006,2050,1
22,14952,3247,882,Red_Inf_Squad,6,2,5,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,16367,184,1
30,14905,3817,884,Red_Inf_Squad,6,2,6,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,17696,2454,1
21,15631,3457,934,Red_Inf_Squad,6,2,4,Shot At State (Pri),34,7,M1A2 Abrams Sep,Primary,1,15228,1988,1
26,15543,3268,1147,Red_Inf_Squad,6,2,2,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,16776,2259,1
32,14053,3124,1588,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,1,15930,3290,1
2,15193,25591,3450,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27990,231,1
110,16222,25375,3749,Red_Milan,26,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27990,231,1
0,15075,25475,3881,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,14385,19629,1
3,15023,25568,3925,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,13993,22324,1
111,16168,25345,3928,Red_Milan,26,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,14418,19876,1
4,15034,25571,3929,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,14036,22430,1
108,14144,29906,3965,Red_Milan,26,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27990,231,1
5,14952,25741,3995,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,3,14348,20385,1
1,14945,25396,4040,Minefield,1,2,0,Default State,7,3,AH64D_AttHeli,Primary,2,14280,20613,1
