# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/9/2013,6:18:20 AM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-29158322,17,66,0,No,No,Yes,16665, 6, 1, 0, 0, 2, 16, 1, 0, 0, 0, 6, 0, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,-209555550,35,47,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 3, 1, 1, 1, 11, 1, 3, 0, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,-1569621846,33,49,0,No,No,No,50000, 3, 1, 2, 1, 1, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 1, 8, 4, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,1794443546,27,64,0,No,No,Yes,11616, 6, 1, 2, 1, 7, 16, 2, 0, 0, 0, 4, 2, 6, 1, 1, 1, 9, 14, 3, 1, 2, 1, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,1026319874,34,61,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 4, 7, 1, 0, 1, 9, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,-1952140519,34,53,0,No,No,No,50000, 4, 1, 2, 1, 3, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 0, 8, 8, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,-1342230835,35,63,0,No,No,Yes,44321, 4, 1, 2, 1, 7, 16, 2, 0, 0, 0, 7, 7, 7, 1, 1, 0, 10, 14, 3, 1, 2, 0, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,600505948,14,63,0,No,No,No,50000, 3, 1, 1, 0, 0, 16, 4, 0, 0, 1, 3, 2, 2, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,568798560,11,67,0,No,No,Yes,15374, 5, 1, 0, 0, 3, 16, 2, 0, 0, 0, 0, 4, 1, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,531412620,25,60,0,No,No,Yes,7760, 5, 1, 1, 1, 7, 16, 3, 0, 0, 0, 7, 1, 3, 1, 0, 1, 11, 13, 3, 0, 2, 0, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,2064880539,27,67,0,No,No,No,50000, 5, 1, 1, 1, 7, 16, 4, 0, 0, 0, 2, 7, 3, 1, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,-1685235233,22,55,0,No,No,No,50000, 3, 1, 1, 1, 2, 16, 4, 0, 0, 0, 5, 5, 1, 1, 1, 1, 8, 8, 3, 1, 2, 2, 4, 1, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-852464411,27,57,0,No,No,Yes,10662, 4, 1, 1, 0, 0, 16, 2, 0, 0, 0, 7, 7, 7, 1, 1, 1, 11, 10, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,1190701953,29,51,0,No,No,No,50000, 5, 1, 2, 1, 6, 16, 4, 0, 0, 1, 7, 4, 1, 1, 1, 1, 6, 8, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-1307143955,33,46,0,No,No,No,50000, 4, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 1, 1, 1, 1, 10, 2, 3, 1, 2, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,1478557031,33,58,0,No,No,Yes,11522, 6, 1, 0, 1, 7, 16, 2, 0, 0, 1, 7, 5, 7, 1, 1, 1, 9, 10, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,984253697,35,52,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 1, 6, 7, 4, 1, 1, 1, 10, 8, 3, 0, 2, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-622831721,21,64,0,No,No,Yes,19046, 4, 1, 0, 0, 2, 14, 0, 0, 0, 0, 3, 7, 7, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,-440407042,33,51,0,No,No,No,50000, 4, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 7, 2, 1, 1, 1, 10, 4, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,-1377099909,26,67,0,No,No,No,50000, 5, 1, 2, 0, 5, 16, 4, 0, 0, 0, 5, 7, 0, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-357544837,18,62,0,No,No,Yes,17814, 6, 1, 2, 0, 0, 16, 2, 0, 0, 0, 2, 6, 5, 0, 1, 0, 9, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,-760269261,11,48,0,No,No,Yes,9842, 5, 1, 0, 0, 0, 16, 3, 0, 0, 0, 3, 1, 1, 1, 1, 1, 6, 6, 3, 0, 2, 0, 4, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,-2143163650,11,62,0,No,No,Yes,10105, 5, 1, 0, 0, 1, 16, 3, 0, 0, 0, 3, 1, 2, 0, 1, 0, 11, 13, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,983825278,25,65,0,No,No,Yes,16555, 5, 1, 1, 1, 7, 16, 3, 0, 0, 0, 3, 2, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,803789771,28,65,0,No,No,No,50000, 5, 1, 0, 0, 7, 16, 4, 0, 0, 0, 4, 7, 3, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/9/2013,11:58:37 AM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 24.085714, 60.314286, 0.000000, 0.000000, 0.000000, 0.485714, 32350.057143, 32350.057143, 
Std Errors, , 1.446161, 1.133724, 0.000000, 0.000000, 0.000000, 0.085714, 3102.008883, 3102.008883, 
# Output Ends
