# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: APGRNBRCG5RTKZK
# Run Started at 3/21/2013, 1:11:29 PM
RandSeed= 1912473434
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
83
27,15650,2973,158,Red_Inf_Squad,6,2,3,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15365,2056,1
92,13986,3119,175,Red_60mm_mortar,19,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15291,2828,1
19,15542,3279,182,Red_Inf_Squad,6,2,2,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15421,2414,1
6,15221,2952,203,IED,2,2,0,Default State,61,14,Bradley M2A3,Secondary,2,15735,2686,1
91,14111,3131,225,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28108,931,1
17,14401,3188,227,Red_Inf_Squad,6,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15281,2917,1
24,14215,3165,235,Red_Inf_Squad,6,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15249,2588,1
22,14948,3397,241,Red_Inf_Squad,6,2,5,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15249,2589,1
28,15883,3528,242,Red_Inf_Squad,6,2,4,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15248,2590,1
26,15542,3278,250,Red_Inf_Squad,6,2,2,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15279,2920,1
20,16163,3040,253,Red_Inf_Squad,6,2,3,Shot At State (Sec),34,7,M1A2 Abrams Sep,Secondary,3,15261,2458,1
29,14949,3385,262,Red_Inf_Squad,6,2,5,Shot At State (Sec),34,7,M1A2 Abrams Sep,Secondary,3,15261,2459,1
31,14448,3231,279,Red_Inf_Squad,6,2,0,Shot At State (Sec),36,7,M1A2 Abrams Sep,Secondary,3,15250,2593,1
93,14238,3089,333,Red_60mm_mortar,19,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,15779,2691,1
23,14936,3759,341,Red_Inf_Squad,6,2,6,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15786,2974,1
30,14900,3472,353,Red_Inf_Squad,6,2,6,Shot At State (Pri),34,7,M1A2 Abrams Sep,Primary,1,15268,2477,1
21,15636,3524,357,Red_Inf_Squad,6,2,4,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,1,15567,2722,1
25,13869,3119,368,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,2,15628,2801,1
18,13780,3089,399,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,15438,2702,1
1,15187,25484,2659,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28108,931,1
0,14920,25496,3317,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28108,931,1
3,15104,25475,3380,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28108,931,1
40,13746,15439,3960,Bradley_Infantry,11,1,0,Default State,95,21,Red_Milan,Primary,1,12421,17624,2
41,13746,15439,3960,Bradley_Infantry,11,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12421,17624,2
42,13746,15439,3960,Bradley_Infantry,11,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12421,17624,2
43,13746,15439,3960,Bradley_Infantry,11,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12421,17624,2
44,13746,15439,3960,Bradley_Infantry,11,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12421,17624,2
45,13746,15439,3960,Bradley_Infantry,11,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12421,17624,2
46,13746,15439,3960,Bradley_Infantry,11,1,0,Reach Dynamic Waypoint State,95,21,Red_Milan,Primary,1,12421,17624,2
61,13746,15440,3960,Bradley M2A3,14,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12421,17624,2
110,16181,25345,3967,Red_Milan,26,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,13424,20900,1
54,13718,15310,3991,Bradley_Infantry,13,1,0,Reach Dynamic Waypoint State,96,21,Red_Milan,Primary,1,12401,17525,2
55,13718,15310,3991,Bradley_Infantry,13,1,0,Reach Dynamic Waypoint State,96,21,Red_Milan,Primary,1,12401,17525,2
56,13718,15310,3991,Bradley_Infantry,13,1,0,Reach Dynamic Waypoint State,96,21,Red_Milan,Primary,1,12401,17525,2
57,13718,15310,3991,Bradley_Infantry,13,1,0,Reach Dynamic Waypoint State,96,21,Red_Milan,Primary,1,12401,17525,2
58,13718,15310,3991,Bradley_Infantry,13,1,0,Default State,96,21,Red_Milan,Primary,1,12401,17525,2
59,13718,15310,3991,Bradley_Infantry,13,1,0,Reach Dynamic Waypoint State,96,21,Red_Milan,Primary,1,12401,17525,2
60,13718,15310,3991,Bradley_Infantry,13,1,0,Reach Dynamic Waypoint State,96,21,Red_Milan,Primary,1,12401,17525,2
