# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/13/2013, 12:50:13 AM
RandSeed= -1046499358
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
76
6,15221,2952,89,IED,2,2,0,Default State,27,7,M1A2 Abrams Sep,Primary,1,14885,946,1
24,13722,3142,185,Red_Inf_Squad,6,2,1,Shot At State (Pri),32,9,M109A6 155mm,Primary,1,27739,853,1
17,13587,3054,195,Red_Inf_Squad,6,2,1,Shot At State (Pri),28,7,M1A2 Abrams Sep,Primary,1,15256,1183,1
20,15943,3472,345,Red_Inf_Squad,6,2,4,Shot At State (Pri),33,9,M109A6 155mm,Primary,1,28464,891,1
23,14471,3200,528,Red_Inf_Squad,6,2,0,Shot At State (Pri),61,16,Bradley M2A3,Primary,1,14863,2177,1
91,14018,3079,595,Red_60mm_mortar,19,2,0,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,14758,2456,1
9,14580,3210,608,Red_Inf_Squad,6,2,0,Shot At State (Pri),61,16,Bradley M2A3,Primary,3,14758,2462,1
19,15854,3016,618,Red_Inf_Squad,6,2,3,Shot At State (Pri),26,7,M1A2 Abrams Sep,Primary,1,15147,1985,1
18,15545,3271,632,Red_Inf_Squad,6,2,2,Shot At State (Pri),49,12,Bradley_Infantry,Primary,4,14987,2125,1
11,15539,3279,632,Red_Inf_Squad,6,2,2,Shot At State (Pri),51,12,Bradley_Infantry,Primary,4,15060,2151,1
21,14929,3220,635,Red_Inf_Squad,6,2,5,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,18055,3144,1
15,14893,3554,672,Red_Inf_Squad,6,2,6,Shot At State (Pri),29,7,M1A2 Abrams Sep,Primary,1,15108,1825,1
22,14960,3834,722,Red_Inf_Squad,6,2,6,Shot At State (Pri),44,11,Bradley_Infantry,Primary,1,14951,2708,1
10,13892,3033,738,Red_Inf_Squad,6,2,1,Shot At State (Sec),61,16,Bradley M2A3,Secondary,2,14596,3094,1
