# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/8/2013,9:58:06 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-1219077053,16,52,0,No,No,Yes,16650, 5, 1, 2, 1, 2, 16, 1, 0, 0, 1, 1, 3, 4, 0, 1, 0, 10, 7, 3, 0, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,-1415368038,21,58,0,No,No,Yes,10571, 4, 1, 0, 1, 0, 16, 2, 0, 0, 0, 2, 7, 7, 0, 1, 1, 8, 14, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,969492320,16,66,0,No,No,Yes,15166, 4, 1, 1, 0, 1, 15, 2, 0, 0, 1, 2, 7, 0, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,1496241859,28,52,0,No,No,Yes,7585, 5, 1, 1, 0, 1, 15, 2, 0, 0, 0, 7, 7, 7, 1, 1, 1, 10, 5, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,-714436235,10,58,0,No,No,Yes,12665, 4, 1, 2, 1, 1, 16, 2, 0, 0, 0, 0, 0, 2, 1, 1, 0, 11, 11, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,1826427040,17,65,0,No,No,Yes,11013, 5, 1, 2, 1, 3, 16, 2, 0, 0, 0, 7, 1, 0, 1, 0, 0, 10, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,-455313342,33,64,0,No,No,No,50000, 6, 1, 2, 1, 4, 16, 4, 0, 0, 1, 7, 7, 5, 1, 1, 0, 11, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,1089956039,21,67,0,No,No,Yes,13697, 5, 1, 0, 0, 4, 16, 2, 0, 0, 0, 7, 3, 4, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,-755148615,24,60,0,No,No,Yes,11865, 4, 1, 2, 0, 7, 13, 1, 0, 0, 0, 3, 3, 7, 0, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,-1613361768,9,52,0,No,No,Yes,10080, 4, 1, 0, 1, 0, 15, 3, 0, 0, 0, 0, 2, 3, 0, 0, 0, 7, 10, 3, 0, 2, 1, 4, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,1006858007,37,59,0,No,No,No,33336, 4, 1, 1, 1, 7, 16, 4, 0, 0, 1, 6, 7, 7, 1, 1, 1, 11, 13, 3, 1, 1, 0, 4, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,-1636798177,17,66,0,No,No,Yes,17348, 6, 1, 2, 0, 5, 16, 2, 0, 0, 0, 7, 0, 0, 0, 0, 1, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-121432105,24,67,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 1, 1, 3, 5, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,847799975,37,36,0,No,No,No,7341, 4, 1, 1, 1, 7, 16, 4, 0, 0, 1, 7, 6, 7, 1, 1, 1, 6, 1, 3, 0, 2, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-915666423,23,65,0,No,No,Yes,15111, 5, 1, 2, 1, 3, 16, 1, 0, 0, 0, 7, 4, 4, 1, 0, 0, 11, 14, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,-904563864,10,64,0,No,No,Yes,14500, 6, 1, 0, 0, 1, 16, 0, 0, 0, 0, 5, 2, 1, 0, 1, 0, 11, 11, 3, 1, 2, 1, 4, 0, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,1708173481,14,66,0,No,No,Yes,12547, 5, 1, 0, 1, 7, 16, 3, 0, 0, 0, 2, 1, 0, 0, 0, 0, 10, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-1886849337,8,68,0,No,No,Yes,16645, 6, 1, 0, 0, 2, 16, 0, 0, 0, 0, 3, 0, 2, 0, 0, 1, 11, 14, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,749064982,13,62,0,No,No,Yes,12321, 5, 1, 1, 0, 1, 16, 3, 0, 0, 0, 7, 0, 0, 1, 0, 0, 9, 16, 3, 1, 1, 0, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,716535985,32,69,0,No,No,No,25811, 6, 1, 0, 0, 4, 16, 4, 0, 0, 1, 7, 6, 7, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,-1527250118,18,63,0,No,No,No,50000, 3, 1, 1, 0, 3, 16, 4, 0, 0, 0, 2, 7, 0, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,2092181486,37,44,0,No,No,No,32133, 2, 1, 2, 1, 7, 16, 4, 0, 0, 0, 6, 7, 7, 1, 1, 1, 10, 1, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,-1316900939,12,52,0,No,No,Yes,10752, 5, 1, 0, 1, 2, 16, 2, 0, 0, 0, 0, 4, 1, 1, 0, 1, 9, 7, 3, 0, 2, 0, 4, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,2000970709,21,64,0,No,No,No,50000, 6, 1, 2, 0, 1, 16, 4, 0, 0, 0, 5, 3, 5, 0, 1, 0, 11, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,1799395121,12,65,0,No,No,Yes,18727, 5, 1, 2, 0, 4, 16, 1, 0, 0, 0, 2, 2, 0, 0, 0, 1, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/9/2013,2:31:51 AM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 21.085714, 58.828571, 0.000000, 0.000000, 0.000000, 0.714286, 18619.428571, 18619.428571, 
Std Errors, , 1.573078, 1.564569, 0.000000, 0.000000, 0.000000, 0.077475, 2152.230007, 2152.230007, 
# Output Ends
