# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/9/2013, 11:22:36 AM
RandSeed= -1377099909
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
93
6,15221,2952,137,IED,2,2,0,Default State,38,9,M109A6 155mm,Primary,2,27781,1094,1
19,15544,3278,173,Red_Inf_Squad,6,2,2,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15624,2665,1
26,15543,3278,181,Red_Inf_Squad,6,2,2,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15622,2635,1
29,14931,3409,181,Red_Inf_Squad,6,2,5,Shot At State (Pri),52,12,Bradley_Infantry,Primary,1,15630,2669,1
23,14971,3577,184,Red_Inf_Squad,6,2,6,Shot At State (Pri),61,14,Bradley M2A3,Primary,3,14934,1634,1
22,14946,3359,195,Red_Inf_Squad,6,2,5,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15628,2633,1
21,15712,3476,199,Red_Inf_Squad,6,2,4,Shot At State (Sec),62,15,Bradley M2A3,Secondary,2,15629,2645,1
30,14873,3551,238,Red_Inf_Squad,6,2,6,Shot At State (Pri),48,12,Bradley_Infantry,Primary,1,15531,2811,1
17,14346,3197,248,Red_Inf_Squad,6,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15353,2769,1
32,14172,3017,257,Red_Inf_Squad,6,2,1,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15348,2547,1
25,13832,3124,275,Red_Inf_Squad,6,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27781,1094,1
91,14037,3123,293,Red_60mm_mortar,19,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,17072,2289,1
27,16164,3005,300,Red_Inf_Squad,6,2,3,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,1,15919,2895,1
93,14322,3149,305,Red_60mm_mortar,19,2,0,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15335,3139,1
24,14127,3209,309,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27781,1094,1
20,15893,2988,313,Red_Inf_Squad,6,2,3,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,16674,2321,1
28,15950,3533,324,Red_Inf_Squad,6,2,4,Shot At State (Sec),35,7,M1A2 Abrams Sep,Secondary,3,15370,2724,1
31,14411,3186,338,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27781,1094,1
92,14202,3096,531,Red_60mm_mortar,19,2,0,Shot At State (Pri),53,12,Bradley_Infantry,Primary,1,14968,3046,1
18,14003,3087,541,Red_Inf_Squad,6,2,1,Shot At State (Pri),53,12,Bradley_Infantry,Primary,4,14958,3047,1
4,15153,25567,3252,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27781,1094,1
0,15000,25384,3347,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27781,1094,1
2,15130,25770,3354,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27781,1094,1
3,14929,25703,3372,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27781,1094,1
5,14926,25633,3372,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27781,1094,1
66,15750,25439,3385,Red_Inf_Squad,17,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27781,1094,1
61,13747,15333,3626,Bradley M2A3,14,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12257,17507,2
41,13819,15329,3643,Bradley_Infantry,11,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12371,17604,2
40,13826,15334,3643,Bradley_Infantry,11,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12371,17604,2
42,13822,15322,3643,Bradley_Infantry,11,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12371,17604,2
44,13814,15336,3643,Bradley_Infantry,11,1,0,Shot At State (Pri),96,21,Red_Milan,Primary,1,12371,17604,2
