# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 3/21/2013, 8:34:40 PM
RandSeed= 1547797252
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
93
41,15290,1360,115,Bradley_Infantry,11,1,0,Shot At State (Pri),91,19,Red_60mm_mortar,Primary,1,14324,3075,2
6,15221,2952,133,IED,2,2,0,Default State,63,16,Bradley M2A3,Secondary,2,15122,1959,1
23,14886,3512,139,Red_Inf_Squad,6,2,6,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15131,2875,1
24,14233,3169,142,Red_Inf_Squad,6,2,0,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15131,2860,1
91,14324,3075,143,Red_60mm_mortar,19,2,0,Shot At State (Pri),16,5,Bradley_Infantry,Primary,4,15118,2887,1
26,15544,3277,154,Red_Inf_Squad,6,2,2,Shot At State (Sec),63,16,Bradley M2A3,Secondary,2,15170,2529,1
22,14925,3317,160,Red_Inf_Squad,6,2,5,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15137,2849,1
20,15758,3009,168,Red_Inf_Squad,6,2,3,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15137,2859,1
92,14338,3077,169,Red_60mm_mortar,19,2,0,Shot At State (Sec),63,16,Bradley M2A3,Secondary,2,15364,2860,1
31,14620,3167,177,Red_Inf_Squad,6,2,0,Shot At State (Sec),63,16,Bradley M2A3,Secondary,2,15343,2873,1
19,15542,3279,181,Red_Inf_Squad,6,2,2,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15138,2871,1
30,14971,3782,200,Red_Inf_Squad,6,2,6,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15112,2909,1
25,14057,3140,211,Red_Inf_Squad,6,2,1,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15115,2924,1
21,15820,3547,216,Red_Inf_Squad,6,2,4,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,15107,2936,1
29,14916,3285,233,Red_Inf_Squad,6,2,5,Shot At State (Pri),15,5,Bradley_Infantry,Primary,1,15091,3034,1
27,16139,3032,264,Red_Inf_Squad,6,2,3,Shot At State (Sec),63,16,Bradley M2A3,Secondary,2,15621,3163,1
93,14087,3134,279,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,27889,873,1
17,14032,3194,334,Red_Inf_Squad,6,2,0,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,14875,3186,1
28,15903,3546,348,Red_Inf_Squad,6,2,4,Shot At State (Sec),33,7,M1A2 Abrams Sep,Secondary,3,15292,3716,1
32,13701,3121,727,Red_Inf_Squad,6,2,1,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,15841,2430,1
18,13701,3056,792,Red_Inf_Squad,6,2,1,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,2,14806,3181,1
0,15132,25493,2437,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27889,873,1
5,15008,25455,2732,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27889,873,1
1,15046,25572,2746,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27889,873,1
4,14894,25385,3029,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,27889,873,1
34,13892,15242,3170,M1A2 Abrams Sep,7,1,0,Default State,96,21,Red_Milan,Primary,1,12524,17518,2
96,12524,17518,3195,Red_Milan,21,2,0,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,14825,16798,1
54,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
55,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
56,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
57,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
58,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
59,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
60,13788,15117,3261,Bradley_Infantry,13,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
63,13788,15117,3261,Bradley M2A3,16,1,0,Shot At State (Pri),95,21,Red_Milan,Primary,1,12261,17555,2
95,12261,17555,3282,Red_Milan,21,2,0,Shot At State (Pri),33,7,M1A2 Abrams Sep,Primary,1,13741,15002,1
3,14890,25515,3873,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,3,14162,20072,1
