# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/12/2013, 10:15:51 PM
RandSeed= -1369581862
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
40,Bradley_Infa_agent,Bradley_Infantry,0,15821.9,2515.5,Dead,8600,13548,39176,1,Shot At State (Pri),299,1200,1250,70,1, 0, 0
41,Bradley_Infa_agent,Bradley_Infantry,0,14651.1,30595.0,Active,8600,13548,39176,0,Default State,10463,1178,1250,69,1, 0, 0
42,Bradley_Infa_agent,Bradley_Infantry,0,14677.6,30767.7,Active,8600,13548,39176,0,Taken Shot State (Pri),10525,1172,1250,70,1, 0, 0
43,Bradley_Infa_agent,Bradley_Infantry,0,15823.9,2515.0,Dead,8600,13548,39176,1,Shot At State (Pri),299,1200,1250,70,1, 0, 0
44,Bradley_Infa_agent,Bradley_Infantry,0,14766.1,30992.6,Active,8600,13548,39176,0,Default State,10430,1184,1250,70,0, 0, 0
45,Bradley_Infa_agent,Bradley_Infantry,0,14834.2,30314.1,Active,8600,13548,39176,0,Default State,9210,1138,1250,70,1, 0, 0
46,Bradley_Infa_agent,Bradley_Infantry,0,14722.8,30156.2,Active,8600,13548,39176,0,Default State,9210,1138,1250,70,1, 0, 0
47,Bradley_Infa_agent,Bradley_Infantry,0,14670.0,30134.5,Active,8600,13548,39176,0,Default State,9210,1142,1250,70,1, 0, 0
48,Bradley_Infa_agent,Bradley_Infantry,0,14726.1,30210.0,Active,8600,13548,39176,0,Default State,9210,1158,1250,70,1, 0, 0
49,Bradley_Infa_agent,Bradley_Infantry,0,14846.3,30296.4,Active,8600,13548,39176,0,Default State,9210,1140,1250,70,1, 0, 0
50,Bradley_Infa_agent,Bradley_Infantry,0,14913.0,30405.3,Active,8600,13548,39176,0,Default State,9210,1142,1250,70,0, 0, 0
51,Bradley_Infa_agent,Bradley_Infantry,0,14931.7,30413.2,Active,8600,13548,39176,0,Default State,9210,1140,1250,70,0, 0, 0
52,Bradley_Infa_agent,Bradley_Infantry,0,14614.5,26399.5,Active,8600,13548,39176,0,Default State,8356,1200,1250,70,1, 0, 0
53,Bradley_Infa_agent,Bradley_Infantry,0,14614.5,26399.6,Active,8600,13548,39176,0,Default State,8356,1200,1250,70,1, 0, 0
54,Bradley_Infa_agent,Bradley_Infantry,0,14614.5,26399.6,Active,8600,13548,39176,0,Default State,8356,1200,1250,70,1, 0, 0
55,Bradley_Infa_agent,Bradley_Infantry,0,14614.5,26399.5,Active,8600,13548,39176,0,Default State,8356,1200,1250,70,1, 0, 0
56,Bradley_Infa_agent,Bradley_Infantry,0,14614.5,26399.5,Active,8600,13548,39176,0,Default State,8356,1200,1250,70,1, 0, 0
57,Bradley_Infa_agent,Bradley_Infantry,0,14614.5,26399.6,Active,8600,13548,39176,0,Default State,8356,1200,1250,70,1, 0, 0
58,Bradley_Infa_agent,Bradley_Infantry,0,14137.6,22636.7,Dead,8600,13548,39176,1,Shot At State (Pri),4594,1200,1250,70,1, 0, 0
59,Bradley M2A3_agent,Bradley M2A3,0,11856.8,29423.2,Active,1000,15000,31569,0,Shot At State (Pri),9237,842,4342,5, 0, 0, 0
60,Bradley M2A3_agent,Bradley M2A3,0,11779.2,29375.3,Active,1000,15000,31569,0,Shot At State (Pri),9040,896,4396,3, 0, 0, 0
61,Bradley M2A3_agent,Bradley M2A3,0,14614.5,26399.6,Active,1000,15323,26434,0,Default State,10464,898,4398,6, 0, 0, 0
62,Red_Inf_Squa_agent,Red_Inf_Squad,0,15549.2,26109.5,Dead,8600,0,0,1,Shot At State (Sec),7439,1977,3500,20,0, 0, 0
63,Red_Inf_Squa_agent,Red_Inf_Squad,0,15572.9,25721.0,Dead,8600,0,0,1,Shot At State (Pri),4023,1972,3500,20,1, 0, 0
64,Red_Inf_Squa_agent,Red_Inf_Squad,0,15578.2,26091.6,Dead,8600,0,0,1,Shot At State (Sec),7197,1984,3500,20,0, 0, 0
65,Red_Inf_Squa_agent,Red_Inf_Squad,1,14308.1,26199.5,Dead,8600,0,0,1,Shot At State (Pri),3658,1938,3500,20,1, 0, 0
66,Red_Inf_Squa_agent,Red_Inf_Squad,1,13469.6,26282.5,Dead,8600,0,0,1,Shot At State (Pri),3636,1967,3500,20,1, 0, 0
67,Red_Inf_Squa_agent,Red_Inf_Squad,1,14871.7,26250.2,Dead,8600,0,0,1,Shot At State (Pri),4127,1903,3499,20,0, 0, 0
68,Red_Inf_Squa_agent,Red_Inf_Squad,0,15676.5,26132.5,Dead,8600,0,0,1,Shot At State (Sec),7186,1984,3500,20,0, 0, 0
69,Red_Inf_Squa_agent,Red_Inf_Squad,1,14342.4,26204.2,Dead,8600,0,0,1,Shot At State (Pri),8193,1823,3500,20,1, 0, 0
70,Red_Inf_Squa_agent,Red_Inf_Squad,0,15498.2,25799.5,Dead,8600,0,0,1,Shot At State (Sec),7093,1970,3500,20,0, 0, 0
71,Red_Inf_Squa_agent,Red_Inf_Squad,0,15620.6,25678.9,Dead,8600,0,0,1,Shot At State (Pri),4131,1974,3500,20,1, 0, 0
72,Red_Inf_Squa_agent,Red_Inf_Squad,0,15563.6,25631.9,Dead,8600,0,0,1,Shot At State (Pri),4038,1957,3500,20,1, 0, 0
73,Red_Inf_Squa_agent,Red_Inf_Squad,0,14531.3,31634.1,Dead,8600,0,0,1,Shot At State (Sec),10535,1988,3500,20,0, 0, 0
74,Red_Inf_Squa_agent,Red_Inf_Squad,1,14327.1,30933.6,Dead,8600,0,0,1,Shot At State (Pri),8467,2000,3500,20,1, 0, 0
75,Red_Inf_Squa_agent,Red_Inf_Squad,0,14606.2,31141.6,Dead,8600,0,0,1,Shot At State (Pri),8478,2000,3500,20,1, 0, 0
76,Red_Inf_Squa_agent,Red_Inf_Squad,1,14246.0,30996.0,Dead,8600,0,0,1,Shot At State (Pri),8441,2000,3500,20,1, 0, 0
77,Red_Inf_Squa_agent,Red_Inf_Squad,0,14558.0,31189.0,Dead,8600,0,0,1,Shot At State (Pri),8226,2000,3500,20,1, 0, 0
78,Red_Inf_Squa_agent,Red_Inf_Squad,1,13884.2,30930.8,Dead,8600,0,0,1,Shot At State (Pri),10183,1999,3500,20,1, 0, 0
79,Red_Inf_Squa_agent,Red_Inf_Squad,0,14538.9,31200.3,Dead,8600,0,0,1,Shot At State (Sec),8523,2000,3500,20,1, 0, 0
80,Red_Inf_Squa_agent,Red_Inf_Squad,1,13307.8,30812.8,Dead,8600,0,0,1,Shot At State (Pri),10178,1911,3500,20,1, 0, 0
81,Red_Inf_Squa_agent,Red_Inf_Squad,0,14569.0,31591.2,Dead,8600,0,0,1,Shot At State (Pri),10243,1984,3500,20,0, 0, 0
82,Red_Inf_Squa_agent,Red_Inf_Squad,1,13775.5,30953.4,Dead,8600,0,0,1,Shot At State (Pri),10310,1989,3500,20,1, 0, 0
83,Red_Inf_Squa_agent,Red_Inf_Squad,0,14540.3,31410.1,Dead,8600,0,0,1,Shot At State (Pri),8399,2000,3500,20,1, 0, 0
84,Red_Inf_Squa_agent,Red_Inf_Squad,1,13361.6,30836.0,Dead,8600,0,0,1,Shot At State (Pri),10178,1922,3500,20,1, 0, 0
85,Red_Inf_Squa_agent,Red_Inf_Squad,0,14624.7,31381.5,Dead,8600,0,0,1,Shot At State (Sec),10239,1987,3500,20,0, 0, 0
86,Red_Inf_Squa_agent,Red_Inf_Squad,1,14293.6,30931.9,Dead,8600,0,0,1,Shot At State (Pri),8462,2000,3500,20,1, 0, 0
87,Red_Inf_Squa_agent,Red_Inf_Squad,0,14605.1,31025.9,Dead,8600,0,0,1,Shot At State (Pri),8440,2000,3500,20,1, 0, 0
88,Red_Inf_Squa_agent,Red_Inf_Squad,1,13162.5,30874.9,Dead,8600,0,0,1,Shot At State (Pri),9093,1979,3500,20,1, 0, 0
89,Red_60mm_mor_agent,Red_60mm_mortar,0,14084.0,3116.0,Dead,8600,0,0,1,Shot At State (Pri),675,43,500, 0, 0, 0, 0
90,Red_60mm_mor_agent,Red_60mm_mortar,0,13988.0,3154.0,Dead,8600,0,0,1,Shot At State (Pri),311,46,500, 0, 0, 0, 0
91,Red_60mm_mor_agent,Red_60mm_mortar,0,14235.0,3074.0,Dead,8600,0,0,1,Shot At State (Pri),105,49,500, 0, 0, 0, 0
92,Red_M120mm_m_agent,Red_M120mm_mortar,0,11221.0,28708.0,Dead,8600,0,0,1,Taken Shot State (Pri),6179,6,18, 0, 0, 0, 0
93,Red_Milan_agent,Red_Milan,0,12455.0,17603.0,Dead,8600,0,0,1,Shot At State (Pri),6439,0,3500, 0, 0, 0, 0
94,Red_Milan_agent,Red_Milan,0,12423.0,17568.0,Dead,8600,0,0,1,Shot At State (Pri),4156,0,3500, 0, 0, 0, 0
95,Red_SA18_agent,Red_SA18,0,9973.0,27971.0,Dead,8600,0,0,1,Shot At State (Pri),6006,2,3499, 0, 0, 0, 0
96,Red_SA18_agent,Red_SA18,0,10094.0,27802.0,Dead,8600,0,0,1,Shot At State (Pri),6264,2,3500, 0, 0, 0, 0
97,T-90M_agent,T-90M,0,12146.9,28326.8,Dead,1000,0,0,1,Squad Taken Shot State (Pri),5174,43,4400,0,300, 0, 0
98,T-90M_agent,T-90M,0,11388.7,30623.9,Dead,1000,0,0,1,Squad Taken Shot State (Pri),5174,43,4400,4,300, 0, 0
99,T-90M_agent,T-90M,0,11798.3,30358.3,Dead,1000,0,0,1,Squad Taken Shot State (Pri),5174,43,4400,4,300, 0, 0
100,T-90M_agent,T-90M,0,12196.9,28012.6,Dead,1000,0,0,1,Squad Taken Shot State (Pri),5174,43,4400,0,300, 0, 0
101,RED_Company__agent,RED_Company_HQ,0,1694.0,38732.0,Active,999999,0,0,0,Default State,0, 0, 0, 0, 0, 0, 0
102,Red_AGS30_Sq_agent,Red_AGS30_Squad,0,15106.0,32160.0,Dead,8600,89,101,1,Shot At State (Pri),9408,29,750, 0, 0, 0, 0
103,Red_AGS30_Sq_agent,Red_AGS30_Squad,1,15488.0,31725.0,Active,8600,89,101,0,Default State,0,19,750, 0, 0, 0, 0
104,Red_AGS30_Sq_agent,Red_AGS30_Squad,0,15094.0,32424.0,Dead,8600,89,101,1,Shot At State (Pri),8381,29,750, 0, 0, 0, 0
105,Red_AGS30_Sq_agent,Red_AGS30_Squad,1,15508.0,31641.0,Dead,8600,89,101,1,Shot At State (Pri),8570,29,750, 0, 0, 0, 0
106,Red_Milan_agent,Red_Milan,0,14438.0,29844.0,Dead,8600,0,0,1,Shot At State (Pri),8294,0,250, 0, 0, 0, 0
107,Red_Milan_agent,Red_Milan,0,14495.0,29852.0,Dead,8600,0,0,1,Shot At State (Pri),8269,2,250, 0, 0, 0, 0
108,Red_Milan_agent,Red_Milan,1,16262.0,25392.0,Dead,8600,0,0,1,Shot At State (Pri),3282,2,250, 0, 0, 0, 0
109,Red_Milan_agent,Red_Milan,1,16035.0,25351.0,Dead,8600,0,0,1,Shot At State (Pri),3490,2,250, 0, 0, 0, 0
# Run End
